predictor,channel,condition,estimate,se,z,p,n_obs,n_subj,aic,bic,converged,p_fdr,sig_fdr,sig_unc
Earned,Cz,low_rew,34.778620701703204,,,,2372,43,14502.382007276607,14519.69647355696,True,,False,False
Earned,Cz,any_rew,2.1125503868779987,0.7939034426065449,2.6609664015841403,0.007791673168353251,3952,43,23765.73728675986,23784.583217936462,True,,True,True
Earned,Cz,stay,1.257648982897916,0.8483771011153728,1.4824174075944152,0.13822926495416246,3935,43,23829.890292824155,23848.72329130671,True,,False,False
Earned,Cz,shift,1.6201413975048076,0.801271490930071,2.0219631121834105,0.043180162836153946,3985,43,23829.530294221513,23848.401171995185,True,,False,True
Earned,Cz,rew_stay,2.4632999864585794,0.63070488973863,3.9056300760239764,9.398018812365205e-05,2035,43,12536.30862203259,12553.16337532622,True,,True,True
Earned,Cz,rew_shift,0.10475128762147,1.0971761470587746,0.09547353713647456,0.9239387085333683,1900,43,11269.691072489019,11286.339899984483,True,,False,False
Earned,Cz,norew_stay,1.933347931079357,1.3275234154394868,1.4563569339673812,0.14529397421130982,1473,43,8848.678833128175,8864.564002377563,True,,False,False
Earned,Cz,norew_shift,1.4242965987909464,1.0045539558669678,1.417839818829567,0.15623753588171557,2512,43,14981.72321641761,14999.209720000374,True,,False,False
Earned,FC2,all,-0.04628980554182107,0.5505940905096062,-0.08407247069974402,0.9329988123338216,7963,43,47107.05570357747,47128.003386854245,True,,False,False
Earned,FC2,low_rew,7.0434410966488326,134052902.38359311,5.25422498984318e-08,0.99999995807735,2372,43,14040.574395679309,14057.888861959662,True,,False,False
Earned,FC2,any_rew,0.23799293023600038,0.7586437228361499,0.313708428702575,0.7537424985411987,3952,43,23406.843595036044,23425.689526212645,True,,False,False
Earned,FC2,stay,0.06609276897099042,0.8057420578546232,0.08202720501765749,0.9346250798723382,3935,43,23424.307000157085,23443.13999863964,True,,False,False
Earned,FC2,shift,-0.12295798085108783,0.763767504170383,-0.1609887566303922,0.8721022560425897,3985,43,23447.668926338927,23466.5398041126,True,,False,False
Earned,FC2,rew_stay,0.761926258410432,1.1952881270016202,0.6374415015078613,0.5238373027485024,2035,43,12187.00547805439,12203.86023134802,True,,False,False
Earned,FC2,rew_shift,-0.6165527076733289,1.0880991534604985,-0.5666328346203532,0.5709636620743485,1900,43,11238.155946590545,11254.80477408601,True,,False,False
Earned,FC2,norew_stay,-0.9097870078981523,1.163270484407042,-0.7820941217827779,0.43415926106699165,1473,43,8460.100380718366,8475.985549967754,True,,False,False
Earned,FC2,norew_shift,0.3504920307843461,1.002255104056843,0.3497034131985502,0.7265612918670714,2512,43,14970.222131072616,14987.70863465538,True,,False,False
Earned,FC1,all,0.7331589037988017,0.610143674496738,1.2016168231253561,0.22951202046428287,7963,43,48742.19099368701,48763.13867696378,True,,False,False
Earned,FC1,low_rew,4.778090557631958,,,,2372,43,14638.281534868838,14655.596001149192,True,,False,False
Earned,FC1,any_rew,0.5346250486318029,0.8389911497993129,0.6372237046358421,0.5239791392606472,3952,43,24202.119958324743,24220.965889501345,True,,False,False
Earned,FC1,stay,1.1365405067126257,0.8689986818724701,1.3078736831495203,0.19091615701683495,3935,43,24018.803112541045,24037.6361110236,True,,False,False
Earned,FC1,shift,0.3572596643191429,0.8697071798212088,0.41078155108778913,0.6812327222343905,3985,43,24482.39776828746,24501.268646061133,True,,False,False
Earned,FC1,rew_stay,0.793303526061536,1.304627330362172,0.6080690689204789,0.5431416658149122,2035,43,12542.903119207473,12559.757872501103,True,,False,False
Earned,FC1,rew_shift,1.2514313961069303,1.1551950302908356,1.0833074617641543,0.278671974386849,1900,43,11465.296853674503,11481.945681169967,True,,False,False
Earned,FC1,norew_stay,1.2403874135718798,1.4004253349630897,0.885721917909013,0.37576739449785346,1473,43,9005.960766920049,9021.845936169437,True,,False,False
Earned,FC1,norew_shift,-0.17181101930122306,1.1092329723858918,-0.154891734719775,0.8769066697465909,2512,43,15479.331432322771,15496.817935905536,True,,False,False
Earned,F4,all,0.04673579082980867,0.683694515982823,0.06835770908974623,0.9455008863022032,7963,43,50554.38116625404,50575.328849530815,True,,False,False
Earned,F4,low_rew,103.08786940867516,258375881.3509644,3.989841035845213e-07,0.9999996816567438,2372,43,15132.936189025295,15150.250655305648,True,,False,False
Earned,F4,any_rew,0.2097788450109732,0.9164148662650413,0.22891252939397636,0.8189369020687882,3952,43,24899.44517690438,24918.291108080983,True,,False,False
Earned,F4,stay,0.43919661202065474,0.9876672031856571,0.44468076959936936,0.6565504684511401,3935,43,25025.68410012541,25044.517098607965,True,,False,False
Earned,F4,shift,-0.19004983018928867,0.9605751798380423,-0.19785003212484836,0.8431623998457002,3985,43,25274.024360557727,25292.8952383314,True,,False,False
Earned,F4,rew_stay,0.3631520152673901,1.3981469043445396,0.2597380962894154,0.7950658042837317,2035,43,12953.010710679511,12969.865463973141,True,,False,False
Earned,F4,rew_shift,0.4046935081695469,1.3566023794705955,0.298314019121414,0.7654635054278938,1900,43,12075.36771548842,12092.016542983885,True,,False,False
Earned,F4,norew_stay,-2.647233761806934,0.7462222448236778,-3.547513867577667,0.0003888852785258794,1473,43,9212.060314493174,9227.945483742562,True,,True,True
Earned,F4,norew_shift,1.2870519259462616,1.0594963942942688,1.2147770703868868,0.22445112848402748,2512,43,16051.430865587663,16068.917369170427,True,,False,False
Earned,F5,all,1.1057348469520876,0.7168265508150111,1.5425417009106301,0.12294201254672704,7963,43,51307.85316272243,51328.800845999205,True,,False,False
Earned,F5,low_rew,229.87445916663398,,,,2372,43,15474.569933895302,15491.884400175655,True,,False,False
Earned,F5,any_rew,0.8512675152036328,0.9869029256017581,0.8625645877831171,0.38837690750994547,3952,43,25484.854995625952,25503.700926802554,True,,False,False
Earned,F5,stay,1.712669292742513,1.0227354310509231,1.6745966168226327,0.0940134035185263,3935,43,25300.13127627213,25318.964274754686,True,,False,False
Earned,F5,shift,0.4839980176223958,0.4429623362418429,1.092639211109246,0.27455223948322827,3985,43,25736.30916854502,25755.180046318692,True,,False,False
Earned,F5,rew_stay,1.1695656207660516,0.5571311214215199,2.0992645641153653,0.035793585332542226,2035,43,13284.42020947091,13301.27496276454,True,,False,True
Earned,F5,rew_shift,2.0722037181351225,1.328131608694176,1.560239741732012,0.11870323731397679,1900,43,11994.853893284599,12011.502720780063,True,,False,False
Earned,F5,norew_stay,1.0999119747521142,1.6381053774482222,0.6714537354523035,0.5019315227273762,1473,43,9467.161382209204,9483.046551458592,True,,False,False
Earned,F5,norew_shift,0.12150188434202476,1.298710726449446,0.09355577178776338,0.9254620444512129,2512,43,16271.0018119802,16288.488315562965,True,,False,False
Earned,C4,all,-0.38830445551373616,0.4631238362346476,-0.8384462753435061,0.4017801090840104,7963,43,44352.495940748515,44373.44362402529,True,,False,False
Earned,C4,low_rew,2001.620576843775,93180873.34402393,2.148102400214461e-05,0.9999828606225998,2372,43,13729.644680897083,13746.959147177437,True,,False,False
Earned,C4,any_rew,-0.43096415493171775,0.6658403495991342,-0.6472484810978751,0.517471138784249,3952,43,22376.033130160817,22394.87906133742,True,,False,False
Earned,C4,stay,-0.9502772432841907,0.6687302271544266,-1.4210173320978772,0.1553117208058596,3935,43,21958.218849886787,21977.05184836934,True,,False,False
Earned,C4,shift,0.17157194718560512,0.6508455026740844,0.26361393983776366,0.79207741594753,3985,43,22173.179521199592,22192.050398973264,True,,False,False
Earned,C4,rew_stay,-0.6718800995035953,0.9836102668271504,-0.6830755250968366,0.4945591200194822,2035,43,11394.49004355488,11411.34479684851,True,,False,False
Earned,C4,rew_shift,-1.1470350870398738,0.7027945671542796,-1.6321057968395951,0.10265720080732851,1900,43,10567.919802834556,10584.56863033002,True,,False,False
Earned,C4,norew_stay,-0.7872049118616751,1.0137307713247738,-0.7765423859363882,0.43742880438369214,1473,43,8056.489352406246,8072.374521655634,True,,False,False
Earned,C4,norew_shift,0.7403345471786497,0.8444264657431146,0.8767306298567257,0.38063296578216477,2512,43,14110.04419753357,14127.530701116335,True,,False,False
Earned,C3,all,0.30544657849460116,0.6132469276553084,0.49808089485657475,0.618427025910217,7963,43,48822.96667183569,48843.914355112465,True,,False,False
Earned,C3,low_rew,-56.79341001745397,,,,2372,43,14696.590588283245,14713.905054563598,True,,False,False
Earned,C3,any_rew,1.5600791724559546,0.8295747025975145,1.8805770807271827,0.060029471897417745,3952,43,24112.952698266563,24131.798629443165,True,,False,False
Earned,C3,stay,0.4930845012534595,0.8938811654785324,0.5516219832079027,0.5812073717932,3935,43,24240.869994355086,24259.70299283764,True,,False,False
Earned,C3,shift,0.1124691226483025,0.8537567166870715,0.13173439277260285,0.8951943810732027,3985,43,24334.94470298438,24353.81558075805,True,,False,False
Earned,C3,rew_stay,0.5985384525090351,1.2993696432625859,0.46063755268759826,0.6450586646904373,2035,43,12526.483910572642,12543.338663866272,True,,False,False
Earned,C3,rew_shift,0.31911785485178107,1.1028821686884394,0.28934900201648905,0.7723143170099771,1900,43,11717.843874202088,11734.492701697553,True,,False,False
Earned,C3,norew_stay,0.33224580763736034,1.42007289575915,0.23396391032429828,0.8150129965102303,1473,43,9046.949311585875,9062.834480835263,True,,False,False
Earned,C3,norew_shift,-0.008506738435656065,0.9689549027021248,-0.00877929242313891,0.9929952281041906,2512,43,15287.292802353455,15304.77930593622,True,,False,False
Earned,P4,all,0.450400118759535,0.5858289726615519,0.7688252711593738,0.4419970446041166,7963,43,48094.697867048424,48115.6455503252,True,,False,False
Earned,P4,low_rew,663.9654589374478,,,,2372,43,14588.94491435631,14606.259380636664,True,,False,False
Earned,P4,any_rew,1.516125027774326,0.8156061093477539,1.858893662514105,0.06304221258627088,3952,43,23978.797792299993,23997.643723476594,True,,False,False
Earned,P4,stay,0.03417442237902976,0.8418332022540939,0.040595241774171266,0.9676185775456916,3935,43,23768.98122661319,23787.814225095743,True,,False,False
Earned,P4,shift,0.7662697358721259,0.32440417689539147,2.3620834454274613,0.01817255123786776,3985,43,24078.048971495322,24096.919849268994,True,,False,True
Earned,P4,rew_stay,-0.9457713341210032,1.2433877957501127,-0.7606406765078766,0.4468717170623694,2035,43,12347.4192649791,12364.27401827273,True,,False,False
Earned,P4,rew_shift,0.965929929195457,0.6582390548264406,1.4674454852122774,0.14225490874277516,1900,43,11423.045838588834,11439.694666084299,True,,False,False
Earned,P4,norew_stay,1.6292357198720457,1.2955502519583881,1.257562736303937,0.20854993695677737,1473,43,8870.60657483659,8886.491744085979,True,,False,False
Earned,P4,norew_shift,0.2414127462983268,1.0508266521334784,0.22973603287296715,0.8182968934891974,2512,43,15207.791507819238,15225.278011402002,True,,False,False
Earned,P3,all,-0.7150793006076911,0.5697873818640559,-1.254993219169427,0.209481221537426,7963,43,47652.62967522371,47673.577358500486,True,,False,False
Earned,P3,low_rew,-705.5566617556083,,,,2372,43,14438.137739555368,14455.452205835722,True,,False,False
Earned,P3,any_rew,-0.8842954253968927,0.7954081559373417,-1.1117505129863832,0.2662454346278956,3952,43,23780.696265069724,23799.542196246326,True,,False,False
Earned,P3,stay,-1.3984600157290779,0.8210577367502286,-1.7032419927790035,0.0885227910960495,3935,43,23572.42195585527,23591.254954337823,True,,False,False
Earned,P3,shift,-0.102773366519353,0.8019622287206223,-0.128152377803763,0.8980283862348889,3985,43,23836.394443238038,23855.26532101171,True,,False,False
Earned,P3,rew_stay,-1.8451270635130395,1.2502058461163055,-1.4758586109997993,0.13998185249625467,2035,43,12369.654052081114,12386.508805374744,True,,False,False
Earned,P3,rew_shift,-0.8666409087084496,1.0725439019320004,-0.8080237155302896,0.41907692998985024,1900,43,11185.640839133368,11202.289666628832,True,,False,False
Earned,P3,norew_stay,-0.6395198773972653,1.281403126700009,-0.4990778187378219,0.6177245631791228,1473,43,8744.651353463312,8760.5365227127,True,,False,False
Earned,P3,norew_shift,0.22358514650431097,1.0270121445159546,0.21770448158594058,0.8276593716304415,2512,43,15092.716109817895,15110.20261340066,True,,False,False
Earned,P8,all,-3.0024561373117886,0.8321915496159055,-3.6078906817758,0.0003086964976131257,7963,43,53683.87316887248,53704.820852149256,True,,True,True
Earned,P8,low_rew,-654.0008094872577,,,,2372,43,15989.998540543242,16007.313006823595,True,,False,False
Earned,P8,any_rew,-5.548606829085343,1.1378870393243368,-4.8762369526416585,1.0812871272538205e-06,3952,43,26609.472654601836,26628.318585778437,True,,True,True
Earned,P8,stay,-2.759551981737701,1.1959254276641151,-2.3074615840618637,0.021029101470741916,3935,43,26530.684141670205,26549.51714015276,True,,False,True
Earned,P8,shift,-3.3235617787680525,1.1718791884342141,-2.836095914638412,0.004566872856743838,3985,43,26857.917145630345,26876.788023404017,True,,True,True
Earned,P8,rew_stay,-2.101613250109623,1.7338800402264396,-1.2120868810711718,0.22547912500080303,2035,43,13699.453503233512,13716.308256527142,True,,False,False
Earned,P8,rew_shift,-3.1025466548891067,0.48599679378654176,-6.383882969095881,1.7265305755203513e-10,1900,43,12828.279297967718,12844.928125463182,True,,True,True
Earned,P8,norew_stay,-3.4230772169725387,1.8928116594650863,-1.8084616078178162,0.07053468690021532,1473,43,9892.348218163555,9908.233387412944,True,,False,False
Earned,P8,norew_shift,-3.2742235372090067,1.4525548839284657,-2.254113475116203,0.024189030162907632,2512,43,16966.33936720507,16983.825870787834,True,,False,True
Earned,P7,all,-1.0218716531426268,0.7726575519193313,-1.322541468214776,0.18598791023548256,7963,43,52502.03559502667,52522.98327830344,True,,False,False
Earned,P7,low_rew,3487.370689506354,,,,2372,43,15613.513841039654,15630.828307320007,True,,False,False
Earned,P7,any_rew,-2.1801532955081444,1.056203009415614,-2.0641422871105055,0.03900422757500462,3952,43,26020.980658390596,26039.826589567198,True,,False,True
Earned,P7,stay,-0.9627565297129521,1.0993171910279107,-0.8757768345392032,0.38115136593171617,3935,43,25868.122698485535,25886.95569696809,True,,False,False
Earned,P7,shift,-1.35635382975051,1.099161469300963,-1.2339896071985805,0.2172067769373046,3985,43,26347.60709352207,26366.477971295742,True,,False,False
Earned,P7,rew_stay,-1.8972664463107083,1.6161923527330662,-1.1739112879121913,0.24043056065268154,2035,43,13413.659600893494,13430.514354187124,True,,False,False
Earned,P7,rew_shift,0.057103083147064415,1.4950463457032965,0.03819485818026738,0.9695323204840737,1900,43,12452.666668145022,12469.315495640487,True,,False,False
Earned,P7,norew_stay,-1.86235762255348,1.8011474801173997,-1.0339839702810403,0.3011436570885405,1473,43,9746.309034579848,9762.194203829236,True,,False,False
Earned,P7,norew_shift,-1.049713311771888,1.281669864301017,-0.819020046433228,0.4127749763874572,2512,43,16604.480519032233,16621.967022614997,True,,False,False
Earned,Pz,all,0.7469144080867611,0.6114425888740784,1.2215609800130915,0.2218736920747275,7963,43,48776.05077605409,48796.99845933087,True,,False,False
Earned,Pz,low_rew,115.94742695265522,,,,2372,43,14607.526664928573,14624.841131208927,True,,False,False
Earned,Pz,any_rew,1.6617302097094824,0.8350855209461254,1.9898922541810984,0.04660280581581771,3952,43,24165.25841612785,24184.104347304452,True,,False,True
Earned,Pz,stay,0.23992984029926165,0.8843999812994061,0.2712910960793377,0.7861671540773975,3935,43,24156.99157999415,24175.824578476702,True,,False,False
Earned,Pz,shift,1.278748935015138,0.5777956127949825,2.213150994396478,0.026887237387919448,3985,43,24367.919648204013,24386.790525977685,True,,False,True
Earned,Pz,rew_stay,0.03531794381354277,1.3128987013303048,0.026900737869385193,0.978538904996844,2035,43,12568.60028965988,12585.45504295351,True,,False,False
Earned,Pz,rew_shift,0.5380821136609949,1.1930205294865381,0.45102502460085836,0.6519715131259931,1900,43,11587.600800754604,11604.249628250069,True,,False,False
Earned,Pz,norew_stay,3.1073264876355,1.3930042437738597,2.2306654854239936,0.02570329550593622,1473,43,8990.329156366493,9006.214325615882,True,,False,True
Earned,Pz,norew_shift,0.18358355606511143,1.0873231828298673,0.1688399171139871,0.8659225597123184,2512,43,15379.183033046073,15396.669536628837,True,,False,False
Start_RT,FCz,all,0.04956702732913766,0.031574200414342814,1.5698585135546765,0.11644803105512237,7963,43,48263.89716925884,48284.844852535614,True,,False,False
Start_RT,FCz,high_rew,-0.046285717574856715,0.06505567363544174,-0.7114785688675227,0.47678772664569125,1580,43,9548.259884470803,9564.355424848865,True,,False,False
Start_RT,FCz,no_rew,0.07528418094966063,0.04034056581992189,1.8662152951876074,0.06201125000070933,4011,43,24213.902791302142,24232.793178899454,True,,False,False
Start_RT,FCz,low_rew,0.1242713199334752,0.10674420463767434,1.1641973478119376,0.24434404481594363,2372,43,14514.959930962927,14532.27439724328,True,,False,False
Start_RT,FCz,any_rew,0.011891564835925392,0.050389998613613894,0.23599057676323573,0.813439982346812,3952,43,24058.257376581765,24077.103307758367,True,,False,False
Start_RT,FCz,stay,0.06443983275463377,0.04513104247487219,1.4278383396641507,0.15333839467511046,3935,43,23916.961554474405,23935.79455295696,True,,False,False
Start_RT,FCz,shift,0.06113001318227778,0.049047299212390795,1.2463482019176,0.21263658883177494,3985,43,24086.002414018658,24104.87329179233,True,,False,False
Start_RT,FCz,rew_stay,-0.0014179513363847625,0.06187635982282765,-0.022915881613669954,0.9817173720265906,2035,43,12333.223323688242,12350.078076981872,True,,False,False
Start_RT,FCz,rew_shift,0.12630381022907666,0.06604461169950206,1.9124014356197498,0.05582472400520308,1900,43,11587.452147996024,11604.100975491488,True,,False,False
Start_RT,FCz,norew_stay,-0.03351084214774548,0.08159042946856984,-0.4107202568489296,0.681277671586646,1473,43,8859.3064389102,8875.191608159588,True,,False,False
Start_RT,FCz,norew_shift,0.11210058838828699,0.0613935939337725,1.8259329875558998,0.06786035653841932,2512,43,15233.790365162851,15251.276868745616,True,,False,False
Start_RT,Cz,all,0.08161209605195847,0.03089307141746265,2.6417605083393014,0.00824763526418218,7963,43,47916.663637395366,47937.61132067214,True,,True,True
Start_RT,Cz,high_rew,-0.0055276646000938685,0.05810573875022485,-0.09513113022889634,0.9242106718503541,1580,43,9191.698197988788,9207.79373836685,True,,False,False
Start_RT,Cz,no_rew,0.09981931774883213,0.04002495389700208,2.493927113712646,0.012633848396246004,4011,43,24150.925797769625,24169.816185366937,True,,False,True
Start_RT,Cz,low_rew,0.002765282348056382,0.10738626837885672,0.025750800263405357,0.9794561045221646,2372,43,14543.385509174459,14560.699975454812,True,,False,False
Start_RT,Cz,any_rew,0.055054055954923374,0.04862828428761294,1.1321406206582383,0.2575753195189874,3952,43,23777.117135161097,23795.9630663377,True,,False,False
Start_RT,Cz,stay,0.09537538285965368,0.04465423852281391,2.1358640526570905,0.032690496387457635,3935,43,23833.416120244354,23852.249118726908,True,,False,True
Start_RT,Cz,shift,0.06781182281428282,0.04753927034831566,1.4264380230792797,0.15374194478165346,3985,43,23837.232128996802,23856.103006770474,True,,False,False
Start_RT,Cz,rew_stay,0.11844624151111846,0.03573545953133342,3.314529687445684,0.0009179743152103245,2035,43,12542.569984160495,12559.424737454125,True,,True,True
Start_RT,Cz,rew_shift,0.06489101561620314,0.06081566829246865,1.0670114698754232,0.2859666565781338,1900,43,11274.346715773601,11290.995543269066,True,,False,False
Start_RT,Cz,norew_stay,0.05916023299446231,0.08149472630088499,0.7259394034411263,0.46787591932623307,1473,43,8855.853534194957,8871.738703444345,True,,False,False
Start_RT,Cz,norew_shift,0.07295877482732281,0.05845844264250067,1.2480451330785205,0.21201452939260124,2512,43,14987.863693795378,15005.350197378142,True,,False,False
Start_RT,FC2,all,0.09621138344649709,0.029352503143296453,3.2777914366213063,0.0010462266685430629,7963,43,47102.18799065496,47123.135673931734,True,,True,True
Start_RT,FC2,high_rew,0.058715101343126866,0.060849454337877945,0.9649240405197442,0.33458285918620745,1580,43,9337.31104965243,9353.406590030492,True,,False,False
Start_RT,FC2,no_rew,0.11461686184768966,0.03785191446011901,3.028033416075972,0.002461508667414908,4011,43,23703.348624023703,23722.239011621015,True,,True,True
Start_RT,FC2,low_rew,0.12426636468326954,0.09743324934182815,1.2753999843246726,0.2021677042364176,2372,43,14082.350368800715,14099.664835081068,True,,False,False
Start_RT,FC2,any_rew,0.06862060378343729,0.046422229792816655,1.4781841391439494,0.1393584980488799,3952,43,23410.34456211778,23429.190493294383,True,,False,False
Start_RT,FC2,stay,0.12840189758680515,0.017647118925044433,7.276082749381814,3.4365284031019864e-13,3935,43,23421.03021879824,23439.863217280796,True,,True,True
Start_RT,FC2,shift,0.09090488036006199,0.045279738183324855,2.0076282241742174,0.044682813016803775,3985,43,23449.31611315786,23468.186990931532,True,,False,True
Start_RT,FC2,rew_stay,0.052817613577265665,0.013671019728759832,3.8634728517107497,0.000111786322110151,2035,43,12192.622096200706,12209.476849494336,True,,True,True
Start_RT,FC2,rew_shift,0.20769993609564072,0.06014693335271921,3.453209075143159,0.0005539594725672717,1900,43,11232.374343165975,11249.02317066144,True,,True,True
Start_RT,FC2,norew_stay,0.06876443988272683,0.07136515219773201,0.9635576715677792,0.3352677370545172,1473,43,8465.3659210839,8481.251090333288,True,,False,False
Start_RT,FC2,norew_shift,0.10261698057305413,0.058284851446738416,1.7606115144142915,0.07830417842326214,2512,43,14972.934725895633,14990.421229478397,True,,False,False
Start_RT,FC1,all,0.057177709700679466,0.03254569749518946,1.756843887249024,0.07894442220043908,7963,43,48746.41073576902,48767.3584190458,True,,False,False
Start_RT,FC1,high_rew,0.028189858827309004,0.06455649526396565,0.43666959787769194,0.662350980607614,1580,43,9523.950211343667,9540.04575172173,True,,False,False
Start_RT,FC1,no_rew,0.06641730318126855,0.04206633866629319,1.57887054797301,0.11436575270495922,4011,43,24549.77926120408,24568.66964880139,True,,False,False
Start_RT,FC1,low_rew,0.059289125654269144,0.11053878267431663,0.5363649229696538,0.5917063689359328,2372,43,14680.533213581195,14697.847679861548,True,,False,False
Start_RT,FC1,any_rew,0.04431743106239751,0.05135013176843037,0.8630441546333771,0.388113190590077,3952,43,24207.368196063988,24226.21412724059,True,,False,False
Start_RT,FC1,stay,0.061341618812122,0.006832928148943319,8.977354579911426,2.773548967377852e-19,3935,43,24024.604317306173,24043.437315788728,True,,True,True
Start_RT,FC1,shift,0.06970388846779454,0.05157552351262655,1.351491632474266,0.17653799851434526,3985,43,24486.390197871056,24505.26107564473,True,,False,False
Start_RT,FC1,rew_stay,-0.019197232325661933,0.06525158469376999,-0.29420331193113264,0.768602550027848,2035,43,12549.177263868376,12566.032017162006,True,,False,False
Start_RT,FC1,rew_shift,0.13628480647163457,0.06399404546266271,2.129648242837685,0.033200664989579694,1900,43,11467.724754896837,11484.373582392302,True,,False,True
Start_RT,FC1,norew_stay,-0.016726944386927366,0.08594534683664301,-0.19462303664583958,0.8456880672681812,1473,43,9012.289330275467,9028.174499524855,True,,False,False
Start_RT,FC1,norew_shift,0.1162340604335599,0.06450285594946976,1.8019986669212804,0.07154561529920779,2512,43,15481.798468877369,15499.284972460133,True,,False,False
Start_RT,F4,all,0.0029146318703047705,0.03647273337114516,0.07991262515604702,0.9363067485222409,7963,43,50560.24134529538,50581.18902857215,True,,False,False
Start_RT,F4,high_rew,0.009157448030686013,0.06841329216526268,0.1338548071705833,0.8935173872480484,1580,43,9707.081528657951,9723.177069036014,True,,False,False
Start_RT,F4,no_rew,-0.003994880806101457,0.048300276464091095,-0.08270927411919592,0.9340827104614003,4011,43,25657.782033038842,25676.672420636154,True,,False,False
Start_RT,F4,low_rew,0.009086730455403388,0.12273678565359245,0.07403428733297142,0.9409831027651306,2372,43,15176.695910968203,15194.010377248556,True,,False,False
Start_RT,F4,any_rew,0.013043040864142359,0.05609121386818359,0.23253269032105428,0.8161242997444587,3952,43,24905.030485974414,24923.876417151016,True,,False,False
Start_RT,F4,stay,0.0011991701071103335,0.052002676704226765,0.023059776594401057,0.981602590774713,3935,43,25031.76945574871,25050.602454231263,True,,False,False
Start_RT,F4,shift,0.03356674346801372,0.05697384357084251,0.5891605930759456,0.5557535493788017,3985,43,25279.366212549823,25298.237090323495,True,,False,False
Start_RT,F4,rew_stay,-0.09885763352267538,0.02131078675098613,-4.638854242117592,3.503460215052499e-06,2035,43,12957.187964414836,12974.042717708466,True,,True,True
Start_RT,F4,rew_shift,0.10364743632161755,0.07518197322468403,1.378620856516541,0.16801168258976984,1900,43,12079.341760408068,12095.990587903532,True,,False,False
Start_RT,F4,norew_stay,0.07992173649127501,0.09223241322559442,0.8665254837883478,0.38620205753217207,1473,43,9219.994618147073,9235.879787396461,True,,False,False
Start_RT,F4,norew_shift,0.008149069225579298,0.006729707439656005,1.2109098796122177,0.2259299457724394,2512,43,16058.17800734811,16075.664510930874,True,,False,False
Start_RT,F5,all,-0.01578843178645643,0.03824552170056801,-0.41281779106237015,0.6797401156504023,7963,43,51315.923717688725,51336.8714009655,True,,False,False
Start_RT,F5,high_rew,-0.015489813781827375,0.07396384492120027,-0.20942412875277022,0.8341171583420346,1580,43,9953.27874063398,9969.374281012042,True,,False,False
Start_RT,F5,no_rew,-0.05560846548262667,0.04936861622796755,-1.1263930353211766,0.25999919347143907,4011,43,25833.19694046076,25852.08732805807,True,,False,False
Start_RT,F5,low_rew,0.13109622283087727,0.04689051268516763,2.7957941878580805,0.00517723585383864,2372,43,15517.347227440932,15534.661693721286,True,,True,True
Start_RT,F5,any_rew,0.04446580798087999,0.06040715100727201,0.7361017237102782,0.4616687938614322,3952,43,25490.644114198236,25509.490045374838,True,,False,False
Start_RT,F5,stay,-0.008653078571477273,0.053866756747593995,-0.1606385662315519,0.8723780778767265,3935,43,25308.79689753275,25327.629896015304,True,,False,False
Start_RT,F5,shift,-0.012509028279187852,0.06038170509588942,-0.2071658668684966,0.8358803233264457,3985,43,25742.142104462728,25761.0129822364,True,,False,False
Start_RT,F5,rew_stay,-0.05481841515664908,0.07830156229794523,-0.7000935044956007,0.48386891206415694,2035,43,13290.4790930534,13307.33384634703,True,,False,False
Start_RT,F5,rew_shift,0.03269820231872049,0.07368264620612817,0.443770738461901,0.6572083462350334,1900,43,12002.874459542632,12019.523287038097,True,,False,False
Start_RT,F5,norew_stay,0.07158277011194619,0.10050455232779397,0.7122341073514774,0.47631981961146164,1473,43,9472.687120072005,9488.572289321393,True,,False,False
Start_RT,F5,norew_shift,-0.05801341575526032,0.07556088476155416,-0.767770466668462,0.44262356324803276,2512,43,16276.109308131996,16293.59581171476,True,,False,False
Start_RT,C4,all,-0.07976412468419383,0.024690966902141325,-3.230498222298305,0.0012357467287777292,7963,43,44348.631509806015,44369.57919308279,True,,True,True
Start_RT,C4,high_rew,-0.08021809250048068,0.004306485224996069,-18.627276841650815,1.9310250282799005e-77,1580,43,8538.772715439378,8554.86825581744,True,,True,True
Start_RT,C4,no_rew,-0.05886566143511447,0.03041804151635388,-1.935221943972497,0.05296306603464699,4011,43,21950.247758370962,21969.138145968274,True,,False,False
Start_RT,C4,low_rew,-0.232590307254038,0.09120508399879547,-2.550190154499609,0.010766417806694814,2372,43,13769.240756270905,13786.555222551258,True,,False,True
Start_RT,C4,any_rew,-0.11106839488250553,0.04071807989779087,-2.727741464266135,0.006376956630796935,3952,43,22374.605443677756,22393.451374854358,True,,True,True
Start_RT,C4,stay,-0.06558321711623019,0.03520262465627611,-1.863020662708957,0.062459359189147134,3935,43,21962.656457917332,21981.489456399886,True,,False,False
Start_RT,C4,shift,-0.11493371031000445,0.03856194010587664,-2.9804960537369114,0.002877819459727417,3985,43,22170.025350456293,22188.896228229965,True,,True,True
Start_RT,C4,rew_stay,-0.03236121066742023,0.04919273992295293,-0.6578452576153571,0.5106375696437219,2035,43,11400.514851897446,11417.369605191076,True,,False,False
Start_RT,C4,rew_shift,-0.09852654856351002,0.050536197892362536,-1.9496232932553124,0.051221034992780586,1900,43,10571.488509852257,10588.137337347722,True,,False,False
Start_RT,C4,norew_stay,-0.1286123161899622,0.06214553897629391,-2.0695341662258775,0.038495988622395866,1473,43,8058.397152598973,8074.282321848361,True,,False,True
