Start_RT,Return_RT,Position,Trial_Type,Reward,Direction,Trial,Actual_Interval,PES_PRS_index,Condition_Direction_index,Sum_RT_interval,Earned,Vel_Cond,Vel_Dir_Index,Previous_RT,RT_DIFF,SubjectCode,TrialIndex,FCz,Cz,FC2,FC1,F4,F5,C4,C3,P4,P3,P8,P7,Pz,subject,choice,outcome_binary,outcome_mag,reward_level,reward_level_num,stay_shift,cond_dir,is_reward,rpe_binary,abs_rpe_binary,chosen_q_binary,rpe_mag,abs_rpe_mag,chosen_q_mag,best_model
3.266,1.8,0.17,2,1,2,127,2.567,2,3,4.367,0.05,3,3,1.933,-1.333,ARV_0038,127,-0.162166346,1.002428107,2.868060884,1.282496281,0.958956849,3.893512733,0.021430964,0.336210334,-2.558691345,-1.575294025,-3.448372248,-0.518443771,-2.100173144,ARV_0038,1,1.0,0.05,low_rew,1,shift,norew_stay,1,0.999000000000001,0.999000000000001,0.0009999999999990017,0.04995000000000005,0.04995000000000005,4.999999999995286e-05,wsls
2.567,2.536,0.15,4,2,2,128,3.903,1,1,6.439,0.0,2,5,3.266,0.6989999999999998,ARV_0038,128,-0.236084183,1.79323324,5.912041131,-1.45538338,5.29890168,-3.427292596,2.952310527,-5.921292498,-2.078110684,1.377030934,-3.068244914,-2.930692478,1.783642481,ARV_0038,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.999001,0.999001,0.999001,-0.04995005,0.04995005,0.04995005,wsls
3.903,2.232,0.14,1,1,1,129,2.636,2,4,4.868,0.05,3,4,2.567,-1.3359999999999999,ARV_0038,129,0.020912664,-1.024033496,-3.816628393,1.009328851,-1.822854983,-0.30501527,-1.309613615,0.554925816,0.618773706,3.494022757,2.485449929,-0.456793458,0.551634944,ARV_0038,0,1.0,0.05,low_rew,1,shift,norew_shift,1,0.0009990009999990557,0.0009990009999990557,0.9990009990000009,4.995004999994862e-05,4.995004999994862e-05,0.049950049950000054,wsls
2.636,2.767,0.07,1,1,1,130,2.601,1,1,5.368,0.05,3,5,3.903,1.267,ARV_0038,130,1.878073987,-0.144729915,0.894465445,-0.621265307,-4.929162751,-2.677215851,-2.729762376,1.364692478,-3.43402389,4.020826117,-0.206873405,6.303543027,0.281481602,ARV_0038,0,1.0,0.05,low_rew,1,stay,rew_stay,1,9.990010000349159e-07,9.990010000349159e-07,0.999999000999,4.9950049998970236e-08,4.9950049998970236e-08,0.049999950049950004,wsls
2.601,2.332,0.18,4,2,2,131,3.034,1,2,5.366,0.0,2,6,2.636,0.03500000000000014,ARV_0038,131,1.846328063,1.487819221,2.529270233,-0.859641742,3.366818433,-2.342821388,2.435221664,-2.844423821,-0.970858972,-2.586777942,1.30213822,-5.638264519,2.275316684,ARV_0038,1,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.0009990010000000549,0.0009990010000000549,0.0009990010000000549,-4.995004999999719e-05,4.995004999999719e-05,4.995004999999719e-05,wsls
3.034,2.998,-0.05,4,2,2,132,4.166,2,3,7.164,0.0,2,3,2.601,-0.43299999999999983,ARV_0038,132,1.749460027,2.25362391,2.91685449,3.709173735,4.711226738,5.670471652,0.639032018,2.578842668,-5.352289887,-8.603641495,-5.851272203,-5.056996749,0.635490715,ARV_0038,1,0.0,0.0,no_rew,0,shift,norew_stay,0,-9.990010000000046e-07,9.990010000000046e-07,9.990010000000046e-07,-4.995005000000023e-08,4.995005000000023e-08,4.995005000000023e-08,wsls
4.166,2.1,0.08,3,2,1,133,2.467,2,4,4.567,0.0,2,4,3.034,-1.1320000000000006,ARV_0038,133,1.214078715,1.161040638,3.235666617,-0.70157677,4.606613369,-2.227218117,0.895974139,-3.906695089,2.56948638,-3.532740358,-0.121032856,-6.13323186,2.939550761,ARV_0038,0,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.999999999000999,0.999999999000999,0.999999999000999,-0.04999999995004995,0.04999999995004995,0.04999999995004995,wsls
2.467,2.433,0.03,2,1,2,134,2.067,2,4,4.5,0.05,3,4,4.166,1.6990000000000003,ARV_0038,134,-0.96062721,-1.07055416,-3.776348751,-0.94480794,0.181394119,-4.021163489,1.399993646,-2.537833604,1.693421063,5.113887296,3.649131915,0.133052805,1.14034018,ARV_0038,1,1.0,0.05,low_rew,1,shift,norew_shift,1,0.999999999000999,0.999999999000999,9.990009999999453e-10,0.04999999995004995,0.04999999995004995,4.995004999999859e-11,wsls
2.067,2.801,0.17,2,1,2,135,3.733,1,1,6.534,0.05,3,5,2.467,0.3999999999999999,ARV_0038,135,-2.600420078,1.857075366,11.31722339,-3.912146791,-1.445563371,-7.328662233,2.623495936,-6.464490271,3.925594798,-0.046285109,-1.726019654,-0.135947441,3.936075464,ARV_0038,1,1.0,0.05,low_rew,1,stay,rew_stay,1,0.0009999999990010222,0.0009999999990010222,0.999000000000999,4.9999999950048335e-05,4.9999999950048335e-05,0.049950000000049954,wsls
3.733,2.567,0.23,2,1,2,136,2.498,1,1,5.065,0.05,3,5,2.067,-1.666,ARV_0038,136,5.134304419,0.441457908,-2.042813556,1.487274223,1.833368455,-0.682050884,-2.812621004,1.180042806,-2.419448648,-3.198605684,2.922172455,1.461031526,-3.303972908,ARV_0038,1,1.0,0.05,low_rew,1,stay,rew_stay,1,9.99999999029555e-07,9.99999999029555e-07,0.999999000000001,4.9999999952865526e-08,4.9999999952865526e-08,0.04999995000000005,wsls
2.498,2.935,0.14,3,2,1,137,3.366,1,2,6.301,0.0,2,6,3.733,1.2349999999999999,ARV_0038,137,0.683182454,2.089046944,4.199664401,0.782338653,2.580834589,-0.903529038,2.691180533,-2.544506034,-0.44287705,-0.483936456,-5.230269002,-1.176960347,-2.244218905,ARV_0038,0,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.0009999999990010222,0.0009999999990010222,0.0009999999990010222,-4.9999999950048335e-05,4.9999999950048335e-05,4.9999999950048335e-05,wsls
3.366,3.101,0.02,3,2,1,138,2.266,2,3,5.367,0.0,2,3,2.498,-0.8679999999999999,ARV_0038,138,1.903277819,1.885832718,3.815295059,-0.178610266,4.089062558,2.495757155,2.00365051,-2.672288015,-1.182673218,-1.293668785,1.139891927,-9.391699128,-2.61359534,ARV_0038,0,0.0,0.0,no_rew,0,shift,norew_stay,0,-9.99999999000932e-07,9.99999999000932e-07,9.99999999000932e-07,-4.99999999500466e-08,4.99999999500466e-08,4.99999999500466e-08,wsls
2.266,2.334,0.04,2,1,2,139,2.564,2,4,4.898,0.05,3,4,3.366,1.1,ARV_0038,139,-0.369706665,0.524668046,2.554520221,1.016021772,5.955522339,0.986119551,-1.102426432,-3.024530466,-0.833703512,-0.280858283,-2.591797399,-1.966884341,-0.866964485,ARV_0038,1,1.0,0.05,low_rew,1,shift,norew_shift,1,9.999999717180685e-10,9.999999717180685e-10,0.999999999,4.9999997198124646e-11,4.9999997198124646e-11,0.049999999950000006,wsls
2.564,2.467,0.06,2,1,2,140,2.298,1,1,4.765,0.05,3,5,2.266,-0.29800000000000004,ARV_0038,140,-0.828444018,0.60286912,2.732679228,-2.851086498,3.797673809,0.313478843,3.358471553,-3.522799813,3.535575981,-0.541730555,-6.238709374,-2.74442791,2.386544111,ARV_0038,1,1.0,0.05,low_rew,1,stay,rew_stay,1,9.999778782798785e-13,9.999778782798785e-13,0.999999999999,5.000166947155549e-14,5.000166947155549e-14,0.04999999999995,wsls
2.298,2.367,0.15,2,1,2,141,3.266,1,1,5.633,0.05,3,5,2.564,0.266,ARV_0038,141,2.039206,-0.085094626,1.935688685,-0.988131668,-6.047968918,-1.11974351,-3.326839959,-1.181529531,-0.036485444,-0.380271317,0.727534949,8.342271366,0.121269888,ARV_0038,1,1.0,0.05,low_rew,1,stay,rew_stay,1,9.992007221626409e-16,9.992007221626409e-16,0.999999999999999,4.85722573273506e-17,4.85722573273506e-17,0.049999999999999954,wsls
3.266,2.035,0.12,4,2,2,142,2.634,1,1,4.669,0.0,2,5,2.298,-0.968,ARV_0038,142,-0.997794591,1.660083543,4.283191715,-2.384412295,-4.399777843,-4.879235407,5.739344564,-5.141757894,3.501747599,3.00136348,-1.663221861,-2.913361953,4.193850746,ARV_0038,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-1.0,1.0,1.0,-0.05,0.05,0.05,wsls
2.634,2.267,0.23,1,1,1,143,3.399,2,4,5.666,0.05,3,4,3.266,0.6320000000000001,ARV_0038,143,-0.068882567,-0.154593419,-0.541646569,0.959505542,2.895063199,2.432556574,-0.96749372,1.845731885,-2.913958771,2.566945963,-0.654334368,-2.322156692,-3.076856066,ARV_0038,0,1.0,0.05,low_rew,1,shift,norew_shift,1,0.999999999,0.999999999,9.999999990009998e-10,0.049999999950000006,0.049999999950000006,4.9999999950048665e-11,wsls
3.399,2.433,0.0,1,1,1,144,3.4,1,1,5.833,0.05,3,5,2.634,-0.7650000000000001,ARV_0038,144,0.446873307,0.965985321,0.057963893,0.691438944,4.844071277,-1.675462243,2.667729521,-1.963191074,0.720461554,-3.701596325,0.926223733,-5.727777646,1.747170435,ARV_0038,0,1.0,0.05,low_rew,1,stay,rew_stay,1,0.000999999999000023,0.000999999999000023,0.999000000001,4.999999994999976e-05,4.999999994999976e-05,0.04995000000005,wsls
3.4,1.701,0.04,4,2,2,145,3.8,1,2,5.501,0.0,2,6,3.399,-0.0009999999999998899,ARV_0038,145,-0.400268755,1.701862618,3.473349884,2.412152259,1.688155559,-0.719455692,1.322039161,0.379079651,-0.183627457,-2.239980444,-5.132655928,-2.225710753,-0.074984927,ARV_0038,1,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-5.000000000000143e-05,5.000000000000143e-05,5.000000000000143e-05,wsls
3.8,2.3,0.09,1,1,1,146,2.867,2,4,5.167,0.05,3,4,3.4,-0.3999999999999999,ARV_0038,146,-1.514860155,-2.125496429,-2.236004286,-1.388871829,-4.620179597,2.287793508,-3.36266578,3.05094153,0.580101719,1.571603419,1.411880646,7.155978031,-0.810398897,ARV_0038,0,1.0,0.05,low_rew,1,shift,norew_shift,1,9.99999999029555e-07,9.99999999029555e-07,0.999999000000001,4.9999999952865526e-08,4.9999999952865526e-08,0.04999995000000005,wsls
2.867,2.568,-0.06,1,1,1,147,3.668,1,1,6.236,0.05,3,5,3.8,0.9329999999999998,ARV_0038,147,-0.000222551,1.10474085,0.67793158,1.285331905,5.173617063,-3.30953554,2.455962711,-1.695493227,3.119244668,3.020645584,-3.65007044,-11.61928792,3.437135166,ARV_0038,0,1.0,0.05,low_rew,1,stay,rew_stay,1,9.999999717180685e-10,9.999999717180685e-10,0.999999999,4.9999997198124646e-11,4.9999997198124646e-11,0.049999999950000006,wsls
3.668,2.167,0.2,1,1,1,148,2.027,1,1,4.194,0.05,3,5,2.867,-0.8010000000000002,ARV_0038,148,-3.816027536,-5.039743215,-10.11463662,-1.826157578,-6.594445397,-1.384759322,-4.402067386,5.986348801,4.721945027,9.558837643,9.179998966,0.728622974,3.001865622,ARV_0038,0,1.0,0.05,low_rew,1,stay,rew_stay,1,9.999778782798785e-13,9.999778782798785e-13,0.999999999999,5.000166947155549e-14,5.000166947155549e-14,0.04999999999995,wsls
2.027,2.703,0.1,1,1,1,149,2.667,1,1,5.37,0.05,3,5,3.668,1.641,ARV_0038,149,4.051371903,-0.055076154,-0.346199054,-1.187617112,-1.508947047,0.775101079,-2.738019014,0.349894439,1.672567312,-1.529453771,2.052754692,-1.535748436,-0.000633762,ARV_0038,0,1.0,0.05,low_rew,1,stay,rew_stay,1,9.992007221626409e-16,9.992007221626409e-16,0.999999999999999,4.85722573273506e-17,4.85722573273506e-17,0.049999999999999954,wsls
2.667,20.197,0.02,1,1,1,150,4.033,1,1,24.23,0.05,3,5,2.027,-0.6399999999999997,ARV_0038,150,7.681959608,1.357529531,-0.52028176,1.310887395,0.255310182,-1.035014975,-3.042461701,1.233449535,-5.024884242,1.42028836,2.685202798,-0.766291266,-5.55570366,ARV_0038,0,1.0,0.05,low_rew,1,stay,rew_stay,1,0.0,0.0,1.0,0.0,0.0,0.05,wsls
4.033,2.067,0.01,4,2,2,151,2.367,1,2,4.434,0.0,2,6,2.667,-1.3660000000000005,ARV_0038,151,5.380686272,0.812737107,-0.952617654,1.171369686,2.999259002,0.3636146,-2.34857406,1.200744003,-5.604109995,-4.067499039,6.483419635,0.45100064,-5.890198906,ARV_0038,1,0.0,0.0,no_rew,0,stay,rew_shift,0,-9.999999999999159e-07,9.999999999999159e-07,9.999999999999159e-07,-5.0000000000001215e-08,5.0000000000001215e-08,5.0000000000001215e-08,wsls
2.367,2.7,0.22,2,1,2,152,3.332,2,3,6.032,0.05,3,3,4.033,1.6660000000000004,ARV_0038,152,-3.073154377,1.935504458,6.276326142,0.658054283,1.151193931,5.370503621,3.880648244,-1.782462046,2.480204522,-6.59308837,-6.199582976,-6.967613123,2.86352559,ARV_0038,1,1.0,0.05,low_rew,1,shift,norew_stay,1,0.999999999,0.999999999,9.999999999998634e-10,0.049999999950000006,0.049999999950000006,5.0000000000003756e-11,wsls
3.332,2.334,0.18,4,2,2,153,2.932,1,1,5.266,0.0,2,5,2.367,-0.9649999999999999,ARV_0038,153,2.498683316,0.433505098,-4.718298212,0.90522925,1.066831782,3.801691099,3.048281365,2.070192158,-2.336382888,-3.955447564,5.576479139,-2.78480267,-5.606135757,ARV_0038,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.999000000001,0.999000000001,0.999000000001,-0.04995000000005,0.04995000000005,0.04995000000005,wsls
2.932,2.303,0.15,3,2,1,154,2.767,2,4,5.07,0.0,2,4,3.332,0.3999999999999999,ARV_0038,154,-4.150070391,0.196041771,2.90706443,0.114516034,1.566701246,-2.870540712,1.912576868,-1.544830895,3.427391606,-3.716573075,-1.030360179,-0.730819122,3.918863307,ARV_0038,0,0.0,0.0,no_rew,0,shift,norew_shift,0,-1.0,1.0,1.0,-0.05,0.05,0.05,wsls
2.767,2.369,0.12,2,1,2,155,2.6,2,4,4.969,0.05,3,4,2.932,0.16500000000000004,ARV_0038,155,4.096099453,-1.073906458,-7.146659426,1.706638737,1.753428846,-3.433434363,-2.951685139,3.062690311,-3.742163391,6.348511059,5.755838284,0.072475248,-4.447724398,ARV_0038,1,1.0,0.05,low_rew,1,shift,norew_shift,1,0.999000999999999,0.999000999999999,0.0009990000000009713,0.049950049999999954,0.049950049999999954,4.995000000004857e-05,wsls
2.6,2.534,-0.01,4,2,2,156,2.666,1,1,5.2,0.0,2,5,2.767,0.16699999999999982,ARV_0038,156,1.364867543,1.196387666,4.328624403,-2.610594503,-1.122037831,-5.713352052,1.702430619,-5.051758583,-1.236470026,1.011423575,-4.676522684,11.43560204,-0.628773804,ARV_0038,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.999000999,0.999000999,0.999000999,-0.049950049950000006,0.049950049950000006,0.049950049950000006,wsls
2.666,2.366,0.04,2,1,2,157,2.7,2,3,5.066,0.05,3,3,2.6,-0.06599999999999984,ARV_0038,157,-1.763588444,-1.802786562,-2.076210975,2.100434166,-0.414063445,7.565796562,-5.471929806,5.942585242,-1.130174228,1.959623959,-4.431883454,0.809362839,-1.287280183,ARV_0038,1,1.0,0.05,low_rew,1,shift,norew_stay,1,0.999000999001,0.999000999001,0.000999000998999966,0.04995004995005,0.04995004995005,4.995004995000246e-05,wsls
2.7,2.136,0.21,4,2,2,158,3.4,1,1,5.536,0.0,2,5,2.666,-0.03400000000000025,ARV_0038,158,4.36048771,-0.262038619,-1.033094971,-2.624586474,-2.965725334,-2.396998177,-1.750737648,-2.329378799,0.93875282,-0.168517955,5.813449879,5.595920102,-3.177800404,ARV_0038,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.999000999000999,0.999000999000999,0.999000999000999,-0.04995004995004995,0.04995004995004995,0.04995004995004995,wsls
3.4,1.8,0.2,2,1,2,159,3.066,2,3,4.866,0.05,3,3,2.7,-0.6999999999999997,ARV_0038,159,1.022169351,0.8286246,3.427614847,-3.419368356,4.913929265,-2.052486134,2.284053396,-4.396231713,1.313665731,-0.906601744,4.301307128,-4.230585932,-3.086194867,ARV_0038,1,1.0,0.05,low_rew,1,shift,norew_stay,1,0.999000999000999,0.999000999000999,0.0009990009990009652,0.04995004995004995,0.04995004995004995,4.9950049950051034e-05,wsls
3.066,2.534,0.1,1,1,1,160,2.434,1,2,4.968,0.05,3,6,3.4,0.3340000000000001,ARV_0038,160,5.230031378,0.691991872,-2.221955076,-1.363480912,-1.32838673,-3.663528151,1.123396631,-1.394536082,-2.613242697,4.850186395,7.25101995,-1.693823211,-4.867737698,ARV_0038,0,1.0,0.05,low_rew,1,stay,rew_shift,1,0.999,0.999,0.0010000000000000009,0.04995,0.04995,5.000000000000143e-05,wsls
2.434,2.367,0.01,4,2,2,161,2.9,1,2,5.267,0.0,2,6,3.066,0.6319999999999997,ARV_0038,161,0.680001034,-0.857176592,-1.927370031,-1.252254914,-3.356542239,-4.454755973,-0.929157184,0.285414462,3.38691562,2.946942811,-0.754610807,1.888777055,4.343831535,ARV_0038,1,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.999000999000999,0.999000999000999,0.999000999000999,-0.04995004995004995,0.04995004995004995,0.04995004995004995,wsls
2.9,2.134,0.14,4,2,2,162,2.767,2,3,4.901,0.0,2,3,2.434,-0.46599999999999975,ARV_0038,162,-5.243098714,-1.641087089,-3.176440422,0.002104478,-1.457605241,0.139546081,1.852809615,2.07067706,0.781736811,1.866955372,-3.56866312,4.272234816,4.100963992,ARV_0038,1,0.0,0.0,no_rew,0,shift,norew_stay,0,-0.0009990009990009652,0.0009990009990009652,0.0009990009990009652,-4.9950049950051034e-05,4.9950049950051034e-05,4.9950049950051034e-05,wsls
2.767,2.601,0.18,1,1,1,163,2.734,2,4,5.335,0.05,3,4,2.9,0.133,ARV_0038,163,2.870951579,-0.020395695,-3.083514063,2.793772918,1.6615714,3.63906246,-2.66270366,5.459085365,-1.250416088,-3.07196877,0.414215211,-4.038459583,-2.711310133,ARV_0038,0,1.0,0.05,low_rew,1,shift,norew_shift,1,0.0009989999999999721,0.0009989999999999721,0.999001,4.9949999999999994e-05,4.9949999999999994e-05,0.04995005,wsls
2.734,3.201,0.06,3,2,1,164,2.633,1,1,5.834,0.0,2,5,2.767,0.03299999999999992,ARV_0038,164,0.891799911,0.524741047,2.409455593,-1.595433033,-0.081402098,-3.054339294,0.393141323,0.273853899,13.61476193,-7.274278459,-8.080499532,-4.389581597,6.367691197,ARV_0038,0,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.999999001,0.999999001,0.999999001,-0.049999950050000005,0.049999950050000005,0.049999950050000005,wsls
2.633,2.5,0.22,2,1,2,165,3.431,2,4,5.931,0.05,3,4,2.734,0.10099999999999998,ARV_0038,165,6.209325156,2.480894981,3.05016546,2.286548446,0.616757106,1.896042362,-1.622231319,0.807984188,-3.975854736,-2.756847889,-3.642843505,-1.715506773,-3.63443392,ARV_0038,1,1.0,0.05,low_rew,1,shift,norew_shift,1,0.999999000999001,0.999999000999001,9.990009990010207e-07,0.04999995004995005,0.04999995004995005,4.995004995005239e-08,wsls
3.431,2.668,0.08,2,1,2,166,2.998,1,1,5.666,0.05,3,5,2.633,-0.798,ARV_0038,166,-3.018927442,-0.148333481,-1.083273927,2.256687454,4.673760554,4.122658391,1.252150042,1.973638491,-3.608150731,-0.83738939,-1.383935964,-1.534001675,-2.664802965,ARV_0038,1,1.0,0.05,low_rew,1,stay,rew_stay,1,0.0009999990009990078,0.0009999990009990078,0.999000000999001,4.999995004995039e-05,4.999995004995039e-05,0.04995000004995005,wsls
2.998,2.433,0.11,2,1,2,167,3.429,1,1,5.862,0.05,3,5,3.431,0.43299999999999983,ARV_0038,167,-2.006309591,-1.849529925,-3.770101522,-2.018874587,-0.780733264,0.090308605,0.397374366,0.432877149,1.463530023,1.963979459,2.95560667,2.350944239,0.770809369,ARV_0038,1,1.0,0.05,low_rew,1,stay,rew_stay,1,9.999990010500781e-07,9.999990010500781e-07,0.999999000000999,4.999995004834057e-08,4.999995004834057e-08,0.049999950000049954,wsls
3.429,2.035,0.12,1,1,1,168,2.7,1,2,4.735,0.05,3,6,2.998,-0.4309999999999996,ARV_0038,168,0.169567016,0.983536919,2.32148569,3.169600365,-1.457925078,0.412554702,-1.726688587,2.884895522,-0.739983843,0.009928723,-1.228664302,-2.516421112,-2.281945618,ARV_0038,0,1.0,0.05,low_rew,1,stay,rew_shift,1,0.999000000999,0.999000000999,0.000999999001000007,0.049950000049950004,0.049950000049950004,4.9999950049998965e-05,wsls
2.7,2.499,0.03,1,1,1,169,2.9,1,1,5.399,0.05,3,5,3.429,0.7289999999999996,ARV_0038,169,-2.065621398,-0.724644845,-2.648053199,2.287691099,9.198611793,4.492105512,-0.47229831,-0.01579671,2.41295616,-4.723520024,-1.13167445,-5.973270233,-0.636460618,ARV_0038,0,1.0,0.05,low_rew,1,stay,rew_stay,1,0.0009990000009989508,0.0009990000009989508,0.999000999999001,4.995000004995309e-05,4.995000004995309e-05,0.04995004999995005,wsls
2.9,2.5,0.22,3,2,1,170,3.033,1,1,5.533,0.0,2,5,2.7,-0.19999999999999973,ARV_0038,170,0.975676223,0.48556012,0.614004532,1.39840466,4.037100192,4.0196146,-1.045725629,0.128715728,-3.907458844,-3.756784444,0.385708192,0.971469829,-4.306239988,ARV_0038,0,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.999999000999999,0.999999000999999,0.999999000999999,-0.04999995004999995,0.04999995004999995,0.04999995004999995,wsls
3.033,2.733,0.1,2,1,2,171,2.199,2,4,4.932,0.05,3,4,2.9,-0.133,ARV_0038,171,4.279476775,-0.771118713,-3.168061573,-0.090437959,-0.725319541,1.337822866,-4.10559598,0.800406285,-3.55623851,5.388368258,4.183392789,2.977912221,-6.550463376,ARV_0038,1,1.0,0.05,low_rew,1,shift,norew_shift,1,9.999989725173464e-10,9.999989725173464e-10,0.999999999000001,4.999994862586732e-11,4.999994862586732e-11,0.049999999950000054,wsls
2.199,2.568,0.15,4,2,2,172,3.432,1,1,6.0,0.0,2,5,3.033,0.8340000000000001,ARV_0038,172,1.628630462,0.561248756,-1.350101867,0.223096448,4.310902862,3.12376144,1.743394562,-1.28187577,-1.43294089,-0.091706862,0.017482686,-5.266270627,-2.185670558,ARV_0038,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.999999999999,0.999999999999,0.999999999999,-0.04999999999995,0.04999999999995,0.04999999999995,wsls
3.432,2.835,0.19,2,1,2,173,2.031,2,3,4.866,0.05,3,3,2.199,-1.233,ARV_0038,173,6.349240924,3.879502586,9.468394119,0.209712773,-6.102378356,-4.360482686,-0.509253781,-3.327240727,-3.347404857,6.973996897,-8.136816512,1.482193192,-2.579424166,ARV_0038,1,1.0,0.05,low_rew,1,shift,norew_stay,1,0.999000000000001,0.999000000000001,0.0009999999999990017,0.04995000000000005,0.04995000000000005,4.999999999995286e-05,wsls
2.031,3.0,0.17,4,2,2,174,3.601,1,1,6.601,0.0,2,5,3.432,1.4009999999999998,ARV_0038,174,3.449062608,-0.71780927,-5.127660854,2.588357076,6.630148761,6.32713487,-3.780777499,3.690500566,-3.861914093,-2.369819664,2.328507512,-5.13027506,-4.025285897,ARV_0038,1,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.999001,0.999001,0.999001,-0.04995005,0.04995005,0.04995005,wsls
3.601,2.464,0.09,2,1,2,175,2.501,2,3,4.965,0.05,3,3,2.031,-1.5699999999999998,ARV_0038,175,2.09475484,2.172123442,2.659805083,0.913316142,1.662636619,-2.615396237,3.020453721,-1.917144968,0.545958179,-1.393563716,-0.340631742,-4.157931678,-2.644637407,ARV_0038,1,1.0,0.05,low_rew,1,shift,norew_stay,1,0.999000999,0.999000999,0.0009990010000000549,0.049950049950000006,0.049950049950000006,4.995004999999719e-05,wsls
2.501,2.734,0.13,3,2,1,176,1.938,1,2,4.672,0.0,2,6,3.601,1.1,ARV_0038,176,4.555550416,2.409663366,3.961466824,1.772378701,7.436818088,4.285747549,-1.818316388,-2.107109453,0.574422935,-7.174587262,2.538559529,-12.64609064,-3.788766514,ARV_0038,0,0.0,0.0,no_rew,0,stay,rew_shift,0,-0.000999999001000007,0.000999999001000007,0.000999999001000007,-4.9999950049998965e-05,4.9999950049998965e-05,4.9999950049998965e-05,wsls
1.938,2.629,0.14,4,2,2,177,2.466,2,4,5.095,0.0,2,4,2.501,0.563,ARV_0038,177,6.516198956,0.271717108,2.319423526,3.446010098,3.181766711,4.469218561,-6.349562238,-5.033932466,9.230027536,-3.334000246,2.095325945,-12.7426778,-4.069228166,ARV_0038,1,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.999000999001,0.999000999001,0.999000999001,-0.04995004995005,0.04995004995005,0.04995004995005,wsls
2.466,2.632,0.26,1,1,1,178,3.134,2,4,5.766,0.05,3,4,1.938,-0.5280000000000002,ARV_0038,178,3.573755677,0.978666765,3.458721245,1.746861386,1.745601054,3.793130338,-0.902280331,1.252106941,-8.609495197,-2.575314073,-1.076909118,-3.04844515,-0.336642481,ARV_0038,0,1.0,0.05,low_rew,1,shift,norew_shift,1,0.999999000000999,0.999999000000999,9.99999000999988e-07,0.049999950000049954,0.049999950000049954,4.9999950050000754e-08,wsls
3.134,2.9,0.06,3,2,1,179,3.034,1,1,5.934,0.0,2,5,2.466,-0.6679999999999997,ARV_0038,179,0.955811438,-2.573261071,2.17649436,-0.740141766,3.285601892,4.864995123,0.231832077,2.677150239,-2.805668883,-4.220787301,0.722043692,-3.275899611,-1.298174819,ARV_0038,0,0.0,0.0,no_rew,0,stay,rew_stay,0,-0.999000000999999,0.999000000999999,0.999000000999999,-0.04995000004999995,0.04995000004999995,0.04995000004999995,wsls
3.034,2.805,-0.02,4,2,2,180,3.367,2,4,6.172,0.0,2,4,3.134,0.10000000000000009,ARV_0038,180,2.468450667,-1.763423821,-0.454141323,3.817799419,5.590127629,10.27332984,-5.716553224,-1.480637111,-3.014737747,-7.206762869,-0.898803901,-1.781461406,0.167007241,ARV_0038,1,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.0009990009990009652,0.0009990009990009652,0.0009990009990009652,-4.9950049950051034e-05,4.9950049950051034e-05,4.9950049950051034e-05,wsls
3.367,2.767,0.08,3,2,1,181,3.834,2,4,6.601,0.0,2,4,3.034,-0.3330000000000002,ARV_0038,181,-2.644177282,-8.732289001,3.41288902,-3.84838604,10.00322014,2.026301611,4.779999803,8.770392641,-4.816436579,-4.92923122,3.344957736,-5.07890296,-2.288277917,ARV_0038,0,0.0,0.0,no_rew,0,shift,norew_shift,0,-0.00099900000099995,0.00099900000099995,0.00099900000099995,-4.9950000050001664e-05,4.9950000050001664e-05,4.9950000050001664e-05,wsls
3.834,2.9,0.05,3,2,1,182,3.5,2,3,6.4,0.0,2,3,3.367,-0.4670000000000001,ARV_0038,182,-1.468660115,-0.798993498,-5.826825083,-2.182784789,-6.825900695,-4.463519974,-3.396802621,-6.871149352,17.91999818,3.333733412,0.467523176,1.839740505,8.273428452,ARV_0038,0,0.0,0.0,no_rew,0,shift,norew_stay,0,-9.990000009998598e-07,9.990000009998598e-07,9.990000009998598e-07,-4.9950000049999767e-08,4.9950000049999767e-08,4.9950000049999767e-08,wsls
3.5,2.3,0.02,2,1,2,183,2.532,2,4,4.832,0.05,3,4,3.834,0.3340000000000001,ARV_0038,183,3.978720457,4.762879366,2.247710261,-0.271106645,-3.553090882,-3.315129944,-1.128120043,1.975018472,-2.84190897,0.23723718,-1.318864736,-3.123907295,2.350651889,ARV_0038,1,1.0,0.05,low_rew,1,shift,norew_shift,1,0.999999000999001,0.999999000999001,9.990009990010207e-07,0.04999995004995005,0.04999995004995005,4.995004995005239e-08,wsls
