subject,rpe_type,channel,r,p,z,n_trials,best_model
ARV_0033,abs_rpe_rw,P4,-0.057166225568164794,0.46717683937427706,-0.057228620600631504,164,random
ARV_0033,abs_rpe_rw,P3,-0.08300835236305815,0.2906395847036118,-0.08319979767975999,164,random
ARV_0033,abs_rpe_rw,P8,0.07263982263849503,0.3553040218270583,0.07276799105834567,164,random
ARV_0033,abs_rpe_rw,P7,0.017299734881170953,0.8259750468414586,0.017301461017461724,164,random
ARV_0033,abs_rpe_rw,Pz,-0.06791300132240563,0.38755677611476236,-0.06801770010824583,164,random
ARV_0033,rpe_rw_reward,FCz,0.11110358744744572,0.3027582646118358,0.11156415795409125,88,random
ARV_0033,rpe_rw_noreward,FCz,0.23067516483992784,0.04498696952852393,0.23490245976277954,76,random
ARV_0033,rpe_rw_reward,Cz,0.12750400420262342,0.23648017829587523,0.12820177902383978,88,random
ARV_0033,rpe_rw_noreward,Cz,0.022123085191587333,0.8495509761054204,0.022126695492329148,76,random
ARV_0034,rpe_best,FCz,,,,188,wsls
ARV_0034,rpe_best,Cz,,,,188,wsls
ARV_0034,rpe_best,FC2,,,,188,wsls
ARV_0034,rpe_best,FC1,,,,188,wsls
ARV_0034,rpe_best,F4,,,,188,wsls
ARV_0034,rpe_best,F5,,,,188,wsls
ARV_0034,rpe_best,C4,,,,188,wsls
ARV_0034,rpe_best,C3,,,,188,wsls
ARV_0034,rpe_best,P4,,,,188,wsls
ARV_0034,rpe_best,P3,,,,188,wsls
ARV_0034,rpe_best,P8,,,,188,wsls
ARV_0034,rpe_best,P7,,,,188,wsls
ARV_0034,rpe_best,Pz,,,,188,wsls
ARV_0034,rpe_rw,FCz,0.08053851758556106,0.27189481557073913,0.08071333488948411,188,wsls
ARV_0034,rpe_rw,Cz,0.175015810239539,0.016294012848563712,0.1768363298932049,188,wsls
ARV_0034,rpe_rw,FC2,0.019542474927251655,0.7900919101714978,0.019544963308773682,188,wsls
ARV_0034,rpe_rw,FC1,0.050150876111003564,0.4943046341912379,0.05019298467016587,188,wsls
ARV_0034,rpe_rw,F4,-0.06401742019352513,0.3827698003933037,-0.06410508857168454,188,wsls
ARV_0034,rpe_rw,F5,-0.014507361689568758,0.8433590646128084,-0.014508379575023036,188,wsls
ARV_0034,rpe_rw,C4,-0.09932009434530045,0.17507322619533333,-0.09964862139706814,188,wsls
ARV_0034,rpe_rw,C3,-0.007951279222045873,0.9137600643140752,-0.007951446795890658,188,wsls
ARV_0034,rpe_rw,P4,0.0580708351766782,0.4286026147309258,0.05813624348457596,188,wsls
ARV_0034,rpe_rw,P3,0.020656969193594728,0.7784226925044829,0.02065990812710785,188,wsls
ARV_0034,rpe_rw,P8,-0.08030195708490512,0.2733099890979727,-0.08047523449371946,188,wsls
ARV_0034,rpe_rw,P7,-0.07903780041454328,0.2809571417218111,-0.07920300242424187,188,wsls
ARV_0034,rpe_rw,Pz,0.11770858670315137,0.10766608288235154,0.11825678091897272,188,wsls
ARV_0034,abs_rpe_best,FCz,,,,188,wsls
ARV_0034,abs_rpe_best,Cz,,,,188,wsls
ARV_0034,abs_rpe_best,FC2,,,,188,wsls
ARV_0034,abs_rpe_best,FC1,,,,188,wsls
ARV_0034,abs_rpe_best,F4,,,,188,wsls
ARV_0034,abs_rpe_best,F5,,,,188,wsls
ARV_0034,abs_rpe_best,C4,,,,188,wsls
ARV_0034,abs_rpe_best,C3,,,,188,wsls
ARV_0034,abs_rpe_best,P4,,,,188,wsls
ARV_0034,abs_rpe_best,P3,,,,188,wsls
ARV_0034,abs_rpe_best,P8,,,,188,wsls
ARV_0034,abs_rpe_best,P7,,,,188,wsls
ARV_0034,abs_rpe_best,Pz,,,,188,wsls
ARV_0034,abs_rpe_rw,FCz,-0.07365543932970597,0.31511732930411723,-0.0737890712060629,188,wsls
ARV_0034,abs_rpe_rw,Cz,-0.07567762649170828,0.30197846277156865,-0.07582259616353697,188,wsls
ARV_0034,abs_rpe_rw,FC2,-0.0040065149344884025,0.9564823108434809,-0.004006536372437033,188,wsls
ARV_0034,abs_rpe_rw,FC1,-0.06018349095611468,0.41196819864730094,-0.06025631186808701,188,wsls
ARV_0034,abs_rpe_rw,F4,0.10212160691159337,0.16315734372443846,0.1024788476576658,188,wsls
ARV_0034,abs_rpe_rw,F5,0.01785008311826909,0.8079007657197531,0.01785197931114597,188,wsls
ARV_0034,abs_rpe_rw,C4,0.06219217915191442,0.39651030094018663,0.06227254944702838,188,wsls
ARV_0034,abs_rpe_rw,C3,-0.07898939578592817,0.2812527878525269,-0.07915429369980814,188,wsls
ARV_0034,abs_rpe_rw,P4,-0.03787604586956009,0.6058182270483647,-0.03789417373592978,188,wsls
ARV_0034,abs_rpe_rw,P3,-0.007874462815859504,0.9145900392267126,-0.007874625579619146,188,wsls
ARV_0034,abs_rpe_rw,P8,0.04182157558816977,0.5687770299234334,0.04184598380244713,188,wsls
ARV_0034,abs_rpe_rw,P7,-0.0009060140487414867,0.9901545219839658,-0.0009060142966456127,188,wsls
ARV_0034,abs_rpe_rw,Pz,-0.005581595531185146,0.9394022636711566,-0.005581653495665956,188,wsls
ARV_0034,rpe_rw_reward,FCz,0.020029911697309877,0.8456012639481431,0.020032590991543624,97,wsls
ARV_0034,rpe_rw_noreward,FCz,0.1640544429757823,0.12020975425988538,0.16555045586311715,91,wsls
ARV_0034,rpe_rw_reward,Cz,0.008101325706163006,0.9372269159001538,0.008101502947136428,97,wsls
ARV_0034,rpe_rw_noreward,Cz,0.1506454852164617,0.15405638957567735,0.15180084437931612,91,wsls
ARV_0035,rpe_best,FCz,0.03836288191519533,0.592498277243005,0.03838171823901223,197,rw
ARV_0035,rpe_best,Cz,0.014077932395039171,0.844339760325303,0.01407886253224928,197,rw
ARV_0035,rpe_best,FC2,0.018992961290268413,0.7910815954771141,0.01899524557799933,197,rw
ARV_0035,rpe_best,FC1,0.02935626648526921,0.6821720216516096,0.02936470383113556,197,rw
ARV_0035,rpe_best,F4,0.0344518068720925,0.6307868553945757,0.03446544718066241,197,rw
ARV_0035,rpe_best,F5,0.02896511619729238,0.6861815300307593,0.02897322064201795,197,rw
ARV_0035,rpe_best,C4,-0.0728422632640843,0.30904134524313825,-0.0729715085484631,197,rw
ARV_0035,rpe_best,C3,0.07246363459520891,0.31156954493056294,0.07259087069669908,197,rw
ARV_0035,rpe_best,P4,-0.046648332881290715,0.5150927008094296,-0.04668221376052477,197,rw
ARV_0035,rpe_best,P3,-0.10810653729712402,0.13050166257678827,-0.10853066323246315,197,rw
ARV_0035,rpe_best,P8,-0.027356445501769643,0.7027625585206793,-0.027363272861996166,197,rw
ARV_0035,rpe_best,P7,-0.010332518347559681,0.8854177523341962,-0.010332886074223224,197,rw
ARV_0035,rpe_best,Pz,-0.02314601187824884,0.7468121626756287,-0.02315014660574396,197,rw
ARV_0035,rpe_rw,FCz,0.03836288191519533,0.592498277243005,0.03838171823901223,197,rw
ARV_0035,rpe_rw,Cz,0.014077932395039171,0.844339760325303,0.01407886253224928,197,rw
ARV_0035,rpe_rw,FC2,0.018992961290268413,0.7910815954771141,0.01899524557799933,197,rw
ARV_0035,rpe_rw,FC1,0.02935626648526921,0.6821720216516096,0.02936470383113556,197,rw
ARV_0035,rpe_rw,F4,0.0344518068720925,0.6307868553945757,0.03446544718066241,197,rw
ARV_0035,rpe_rw,F5,0.02896511619729238,0.6861815300307593,0.02897322064201795,197,rw
ARV_0035,rpe_rw,C4,-0.0728422632640843,0.30904134524313825,-0.0729715085484631,197,rw
ARV_0035,rpe_rw,C3,0.07246363459520891,0.31156954493056294,0.07259087069669908,197,rw
ARV_0035,rpe_rw,P4,-0.046648332881290715,0.5150927008094296,-0.04668221376052477,197,rw
ARV_0035,rpe_rw,P3,-0.10810653729712402,0.13050166257678827,-0.10853066323246315,197,rw
ARV_0035,rpe_rw,P8,-0.027356445501769643,0.7027625585206793,-0.027363272861996166,197,rw
ARV_0035,rpe_rw,P7,-0.010332518347559681,0.8854177523341962,-0.010332886074223224,197,rw
ARV_0035,rpe_rw,Pz,-0.02314601187824884,0.7468121626756287,-0.02315014660574396,197,rw
ARV_0035,abs_rpe_best,FCz,0.05002409045910414,0.4851205090115165,0.05006588014385376,197,rw
ARV_0035,abs_rpe_best,Cz,0.07042392030616715,0.32542137709877567,0.07054069112837244,197,rw
ARV_0035,abs_rpe_best,FC2,-0.014009089476073338,0.845091372218084,-0.01401000603336379,197,rw
ARV_0035,abs_rpe_best,FC1,-0.01841805805232599,0.7972664252590296,-0.018420141097384442,197,rw
ARV_0035,abs_rpe_best,F4,-0.0309228634545186,0.6662035542693259,-0.030932725502742096,197,rw
ARV_0035,abs_rpe_best,F5,-0.1386450946539692,0.05201772872088626,-0.13954385012886164,197,rw
ARV_0035,abs_rpe_best,C4,-0.010278841593710642,0.8860089538024962,-0.01027920361890663,197,rw
ARV_0035,abs_rpe_best,C3,-0.05476468661071055,0.4446639020487773,-0.05481953489569011,197,rw
ARV_0035,abs_rpe_best,P4,-0.008172561516452227,0.9092542051569482,-0.008172743474280493,197,rw
ARV_0035,abs_rpe_best,P3,0.08877761364456586,0.21476292621793022,0.08901195536260263,197,rw
ARV_0035,abs_rpe_best,P8,-0.032465689497740396,0.650622727014244,-0.03247710322290514,197,rw
ARV_0035,abs_rpe_best,P7,0.011625336734370606,0.8711983787408187,0.01162586049227199,197,rw
ARV_0035,abs_rpe_best,Pz,0.07275588060087271,0.30961695611420154,0.07288466564342927,197,rw
ARV_0035,abs_rpe_rw,FCz,0.05002409045910414,0.4851205090115165,0.05006588014385376,197,rw
ARV_0035,abs_rpe_rw,Cz,0.07042392030616715,0.32542137709877567,0.07054069112837244,197,rw
ARV_0035,abs_rpe_rw,FC2,-0.014009089476073338,0.845091372218084,-0.01401000603336379,197,rw
ARV_0035,abs_rpe_rw,FC1,-0.01841805805232599,0.7972664252590296,-0.018420141097384442,197,rw
ARV_0035,abs_rpe_rw,F4,-0.0309228634545186,0.6662035542693259,-0.030932725502742096,197,rw
ARV_0035,abs_rpe_rw,F5,-0.1386450946539692,0.05201772872088626,-0.13954385012886164,197,rw
ARV_0035,abs_rpe_rw,C4,-0.010278841593710642,0.8860089538024962,-0.01027920361890663,197,rw
ARV_0035,abs_rpe_rw,C3,-0.05476468661071055,0.4446639020487773,-0.05481953489569011,197,rw
ARV_0035,abs_rpe_rw,P4,-0.008172561516452227,0.9092542051569482,-0.008172743474280493,197,rw
ARV_0035,abs_rpe_rw,P3,0.08877761364456586,0.21476292621793022,0.08901195536260263,197,rw
ARV_0035,abs_rpe_rw,P8,-0.032465689497740396,0.650622727014244,-0.03247710322290514,197,rw
ARV_0035,abs_rpe_rw,P7,0.011625336734370606,0.8711983787408187,0.01162586049227199,197,rw
ARV_0035,abs_rpe_rw,Pz,0.07275588060087271,0.30961695611420154,0.07288466564342927,197,rw
ARV_0035,rpe_rw_reward,FCz,0.11005632054561709,0.31600780881850654,0.11050392651878871,85,rw
ARV_0035,rpe_rw_noreward,FCz,0.0042314362777434306,0.9646819076382614,0.004231461532711647,112,rw
ARV_0035,rpe_rw_reward,Cz,0.06579059254966639,0.5496884548184294,0.06588576254488715,85,rw
ARV_0035,rpe_rw_noreward,Cz,-0.06772630736326979,0.47800040150893985,-0.06783014348081287,112,rw
ARV_0036,rpe_best,FCz,0.02856270164072928,0.69565573820759,0.02857047286160899,190,rw
ARV_0036,rpe_best,Cz,-0.07038616833142623,0.33454406756990085,-0.07050275108977773,190,rw
ARV_0036,rpe_best,FC2,0.06681515240891733,0.35970371159437914,0.06691484642143145,190,rw
ARV_0036,rpe_best,FC1,0.08127393661459986,0.26496339681504905,0.08145359959046218,190,rw
ARV_0036,rpe_best,F4,0.09129942190495208,0.2102824094105765,0.09155437625452756,190,rw
ARV_0036,rpe_best,F5,0.10423404160135563,0.15237650658661672,0.10461401343176935,190,rw
ARV_0036,rpe_best,C4,-0.039225464522715706,0.591043401889426,-0.039245601033551625,190,rw
ARV_0036,rpe_best,C3,0.038248980701755295,0.6003213401491903,0.038267649647542264,190,rw
ARV_0036,rpe_best,P4,0.031578096700297716,0.6653711002735007,0.03158859929350686,190,rw
ARV_0036,rpe_best,P3,-0.13168650234251403,0.07012689443085673,-0.13245572857224422,190,rw
ARV_0036,rpe_best,P8,-0.08659193351065131,0.23485558341714396,-0.08680933924739775,190,rw
ARV_0036,rpe_best,P7,0.03906894345146225,0.5925261584863861,0.03908883972470916,190,rw
ARV_0036,rpe_best,Pz,-0.1326468553660425,0.06808928130188605,-0.13343315539833428,190,rw
ARV_0036,rpe_rw,FCz,0.02856270164072928,0.69565573820759,0.02857047286160899,190,rw
ARV_0036,rpe_rw,Cz,-0.07038616833142623,0.33454406756990085,-0.07050275108977773,190,rw
ARV_0036,rpe_rw,FC2,0.06681515240891733,0.35970371159437914,0.06691484642143145,190,rw
ARV_0036,rpe_rw,FC1,0.08127393661459986,0.26496339681504905,0.08145359959046218,190,rw
ARV_0036,rpe_rw,F4,0.09129942190495208,0.2102824094105765,0.09155437625452756,190,rw
ARV_0036,rpe_rw,F5,0.10423404160135563,0.15237650658661672,0.10461401343176935,190,rw
ARV_0036,rpe_rw,C4,-0.039225464522715706,0.591043401889426,-0.039245601033551625,190,rw
ARV_0036,rpe_rw,C3,0.038248980701755295,0.6003213401491903,0.038267649647542264,190,rw
ARV_0036,rpe_rw,P4,0.031578096700297716,0.6653711002735007,0.03158859929350686,190,rw
ARV_0036,rpe_rw,P3,-0.13168650234251403,0.07012689443085673,-0.13245572857224422,190,rw
ARV_0036,rpe_rw,P8,-0.08659193351065131,0.23485558341714396,-0.08680933924739775,190,rw
ARV_0036,rpe_rw,P7,0.03906894345146225,0.5925261584863861,0.03908883972470916,190,rw
ARV_0036,rpe_rw,Pz,-0.1326468553660425,0.06808928130188605,-0.13343315539833428,190,rw
ARV_0036,abs_rpe_best,FCz,-0.008303917997415165,0.9094690776907401,-0.008304108871017186,190,rw
ARV_0036,abs_rpe_best,Cz,-0.1479934573790026,0.04157772599553807,-0.14908833589180193,190,rw
ARV_0036,abs_rpe_best,FC2,0.13585688822845854,0.06162628329788261,0.13670210948051154,190,rw
ARV_0036,abs_rpe_best,FC1,-0.014486226707555264,0.8427543408754553,-0.014487240150409808,190,rw
ARV_0036,abs_rpe_best,F4,0.022859834499535353,0.7542330603939209,0.022863817718586747,190,rw
ARV_0036,abs_rpe_best,F5,0.07677095944309092,0.2924390310078677,0.07692231877246955,190,rw
ARV_0036,abs_rpe_best,C4,-0.07494860993256243,0.3040795791876182,-0.07508942095316104,190,rw
ARV_0036,abs_rpe_best,C3,0.14323195744365189,0.048670726706151364,0.14422368038379846,190,rw
ARV_0036,abs_rpe_best,P4,0.1747527573723897,0.015887454957229902,0.17656497785441072,190,rw
ARV_0036,abs_rpe_best,P3,-0.08489186863543081,0.24420714387787443,-0.08509668305816943,190,rw
ARV_0036,abs_rpe_best,P8,-0.1771549887622371,0.014478353225063053,-0.17904395927196787,190,rw
ARV_0036,abs_rpe_best,P7,0.06280782638953268,0.38930222314099616,0.06289061100765969,190,rw
ARV_0036,abs_rpe_best,Pz,-0.06741401029088145,0.3554041374462019,-0.06751641400287939,190,rw
ARV_0036,abs_rpe_rw,FCz,-0.008303917997415165,0.9094690776907401,-0.008304108871017186,190,rw
ARV_0036,abs_rpe_rw,Cz,-0.1479934573790026,0.04157772599553807,-0.14908833589180193,190,rw
ARV_0036,abs_rpe_rw,FC2,0.13585688822845854,0.06162628329788261,0.13670210948051154,190,rw
ARV_0036,abs_rpe_rw,FC1,-0.014486226707555264,0.8427543408754553,-0.014487240150409808,190,rw
ARV_0036,abs_rpe_rw,F4,0.022859834499535353,0.7542330603939209,0.022863817718586747,190,rw
ARV_0036,abs_rpe_rw,F5,0.07677095944309092,0.2924390310078677,0.07692231877246955,190,rw
ARV_0036,abs_rpe_rw,C4,-0.07494860993256243,0.3040795791876182,-0.07508942095316104,190,rw
ARV_0036,abs_rpe_rw,C3,0.14323195744365189,0.048670726706151364,0.14422368038379846,190,rw
ARV_0036,abs_rpe_rw,P4,0.1747527573723897,0.015887454957229902,0.17656497785441072,190,rw
ARV_0036,abs_rpe_rw,P3,-0.08489186863543081,0.24420714387787443,-0.08509668305816943,190,rw
ARV_0036,abs_rpe_rw,P8,-0.1771549887622371,0.014478353225063053,-0.17904395927196787,190,rw
ARV_0036,abs_rpe_rw,P7,0.06280782638953268,0.38930222314099616,0.06289061100765969,190,rw
ARV_0036,abs_rpe_rw,Pz,-0.06741401029088145,0.3554041374462019,-0.06751641400287939,190,rw
ARV_0036,rpe_rw_reward,FCz,-0.03105602731301568,0.7701102301961311,-0.031066017367709628,91,rw
ARV_0036,rpe_rw_noreward,FCz,-0.011223483217464107,0.9122052058844511,-0.011223954514334028,99,rw
ARV_0036,rpe_rw_reward,Cz,-0.24486032051819334,0.019322044603828362,-0.24993793608810277,91,rw
ARV_0036,rpe_rw_noreward,Cz,0.06138942077757133,0.5460901560133944,0.06146671426706096,99,rw
ARV_0037,rpe_best,FCz,,,,198,wsls
ARV_0037,rpe_best,Cz,,,,198,wsls
ARV_0037,rpe_best,FC2,,,,198,wsls
ARV_0037,rpe_best,FC1,,,,198,wsls
ARV_0037,rpe_best,F4,,,,198,wsls
ARV_0037,rpe_best,F5,,,,198,wsls
ARV_0037,rpe_best,C4,,,,198,wsls
ARV_0037,rpe_best,C3,,,,198,wsls
ARV_0037,rpe_best,P4,,,,198,wsls
ARV_0037,rpe_best,P3,,,,198,wsls
ARV_0037,rpe_best,P8,,,,198,wsls
ARV_0037,rpe_best,P7,,,,198,wsls
ARV_0037,rpe_best,Pz,,,,198,wsls
ARV_0037,rpe_rw,FCz,-0.06396532557940585,0.3706319116798021,-0.06405277975841327,198,wsls
ARV_0037,rpe_rw,Cz,-0.1089667715961364,0.1264767470948712,-0.10940115212563939,198,wsls
ARV_0037,rpe_rw,FC2,0.07180767185433776,0.31474066693100927,0.07193147674064294,198,wsls
ARV_0037,rpe_rw,FC1,-0.09054519863611818,0.2045750293747171,-0.09079386591095412,198,wsls
ARV_0037,rpe_rw,F4,0.09859643439585133,0.16698393229008748,0.09891780471813777,198,wsls
ARV_0037,rpe_rw,F5,-0.003404293989926363,0.962035429022601,-0.003404307141052384,198,wsls
ARV_0037,rpe_rw,C4,-0.02117220065680063,0.7671795456731894,-0.021175365072843004,198,wsls
ARV_0037,rpe_rw,C3,-0.07627499367091259,0.2854999978533338,-0.07642343162344811,198,wsls
ARV_0037,rpe_rw,P4,0.03531136772553943,0.6213887623245505,0.03532605521077499,198,wsls
ARV_0037,rpe_rw,P3,0.01319883968045693,0.853577099932853,0.01319960621442466,198,wsls
ARV_0037,rpe_rw,P8,0.13039182746367517,0.06710299954657156,0.1311384338833368,198,wsls
ARV_0037,rpe_rw,P7,-0.041597290394182036,0.5606531200528287,-0.04162130774378412,198,wsls
ARV_0037,rpe_rw,Pz,-0.012930223897644333,0.856524605095025,-0.012930944574291925,198,wsls
ARV_0037,abs_rpe_best,FCz,,,,198,wsls
ARV_0037,abs_rpe_best,Cz,,,,198,wsls
ARV_0037,abs_rpe_best,FC2,,,,198,wsls
ARV_0037,abs_rpe_best,FC1,,,,198,wsls
ARV_0037,abs_rpe_best,F4,,,,198,wsls
ARV_0037,abs_rpe_best,F5,,,,198,wsls
ARV_0037,abs_rpe_best,C4,,,,198,wsls
ARV_0037,abs_rpe_best,C3,,,,198,wsls
ARV_0037,abs_rpe_best,P4,,,,198,wsls
ARV_0037,abs_rpe_best,P3,,,,198,wsls
ARV_0037,abs_rpe_best,P8,,,,198,wsls
ARV_0037,abs_rpe_best,P7,,,,198,wsls
ARV_0037,abs_rpe_best,Pz,,,,198,wsls
ARV_0037,abs_rpe_rw,FCz,-0.07246248957166034,0.31033655880824546,-0.07258971962901453,198,wsls
ARV_0037,abs_rpe_rw,Cz,-0.007636886283460618,0.914962181492445,-0.007637034754898485,198,wsls
ARV_0037,abs_rpe_rw,FC2,-0.01765713804380492,0.8049824559763014,-0.01765897340241699,198,wsls
ARV_0037,abs_rpe_rw,FC1,-0.013492523324837202,0.8503568475708305,-0.01349334217741191,198,wsls
ARV_0037,abs_rpe_rw,F4,0.006451492242628232,0.9281229608653965,0.006451581752333961,198,wsls
ARV_0037,abs_rpe_rw,F5,0.03990507374221899,0.5767205812124364,0.03992627581488217,198,wsls
ARV_0037,abs_rpe_rw,C4,-0.04610003793085885,0.5189784781586784,-0.046132737110918025,198,wsls
ARV_0037,abs_rpe_rw,C3,0.024697958521023466,0.7298061782518498,0.024702982188731733,198,wsls
ARV_0037,abs_rpe_rw,P4,0.052642705766689175,0.46138426642372965,0.05269141556261818,198,wsls
ARV_0037,abs_rpe_rw,P3,0.0058472267541293775,0.9348395323410319,0.0058472933945090235,198,wsls
ARV_0037,abs_rpe_rw,P8,0.005199790771678674,0.9420410537610149,0.005199837636114971,198,wsls
ARV_0037,abs_rpe_rw,P7,0.03356806819161978,0.6387220997647026,0.03358068505936061,198,wsls
ARV_0037,abs_rpe_rw,Pz,-0.007624984284271918,0.9150942140140395,-0.007625132062601907,198,wsls
ARV_0037,rpe_rw_reward,FCz,-0.11518035572002791,0.24430377761587044,-0.1156937961784611,104,wsls
ARV_0037,rpe_rw_noreward,FCz,0.03492222283416487,0.7382624222139861,0.03493642983260773,94,wsls
ARV_0037,rpe_rw_reward,Cz,-0.1083705933930035,0.2734995885872192,-0.10879784957481523,104,wsls
ARV_0037,rpe_rw_noreward,Cz,-0.07941073322411844,0.4467664937304413,-0.07957829072948978,94,wsls
ARV_0038,rpe_best,FCz,,,,198,wsls
ARV_0038,rpe_best,Cz,,,,198,wsls
ARV_0038,rpe_best,FC2,,,,198,wsls
ARV_0038,rpe_best,FC1,,,,198,wsls
ARV_0038,rpe_best,F4,,,,198,wsls
ARV_0038,rpe_best,F5,,,,198,wsls
ARV_0038,rpe_best,C4,,,,198,wsls
ARV_0038,rpe_best,C3,,,,198,wsls
ARV_0038,rpe_best,P4,,,,198,wsls
ARV_0038,rpe_best,P3,,,,198,wsls
ARV_0038,rpe_best,P8,,,,198,wsls
ARV_0038,rpe_best,P7,,,,198,wsls
ARV_0038,rpe_best,Pz,,,,198,wsls
ARV_0038,rpe_rw,FCz,0.020638958100567956,0.7728814888399156,0.020641889351984785,198,wsls
ARV_0038,rpe_rw,Cz,0.10077781632239306,0.15774687099596107,0.10112108267876149,198,wsls
ARV_0038,rpe_rw,FC2,0.06855822505839933,0.33719542894609994,0.06866594214619434,198,wsls
ARV_0038,rpe_rw,FC1,-0.05387445580848474,0.45095212374261956,-0.05392666953113257,198,wsls
ARV_0038,rpe_rw,F4,-0.04779427499896967,0.5037192839465974,-0.047830716996726814,198,wsls
ARV_0038,rpe_rw,F5,-0.09808308308727073,0.1692152080347302,-0.0983994404481588,198,wsls
ARV_0038,rpe_rw,C4,0.02010541484573964,0.77859884988531,0.020108124558215746,198,wsls
ARV_0038,rpe_rw,C3,-0.07241670562507345,0.3106431688599506,-0.07254369416400812,198,wsls
ARV_0038,rpe_rw,P4,-0.0020572302994431683,0.9770523805859034,-0.002057233201651499,198,wsls
ARV_0038,rpe_rw,P3,0.03045818079451413,0.6701298184849455,0.030467604733293928,198,wsls
ARV_0038,rpe_rw,P8,0.017283395874482462,0.8090303242565059,0.01728511712397759,198,wsls
ARV_0038,rpe_rw,P7,0.03646941906146687,0.6099878566221622,0.036485600310583996,198,wsls
ARV_0038,rpe_rw,Pz,-0.03488801108538939,0.6255794820963115,-0.034902176350510156,198,wsls
ARV_0038,abs_rpe_best,FCz,,,,198,wsls
ARV_0038,abs_rpe_best,Cz,,,,198,wsls
ARV_0038,abs_rpe_best,FC2,,,,198,wsls
ARV_0038,abs_rpe_best,FC1,,,,198,wsls
ARV_0038,abs_rpe_best,F4,,,,198,wsls
ARV_0038,abs_rpe_best,F5,,,,198,wsls
ARV_0038,abs_rpe_best,C4,,,,198,wsls
ARV_0038,abs_rpe_best,C3,,,,198,wsls
ARV_0038,abs_rpe_best,P4,,,,198,wsls
ARV_0038,abs_rpe_best,P3,,,,198,wsls
ARV_0038,abs_rpe_best,P8,,,,198,wsls
ARV_0038,abs_rpe_best,P7,,,,198,wsls
ARV_0038,abs_rpe_best,Pz,,,,198,wsls
ARV_0038,abs_rpe_rw,FCz,0.025768427700928586,0.7185794381263951,0.0257741334882495,198,wsls
ARV_0038,abs_rpe_rw,Cz,0.06766537791387378,0.343539995193419,0.06776893352286385,198,wsls
ARV_0038,abs_rpe_rw,FC2,0.04387951490342899,0.5393303751677478,0.04390770952803126,198,wsls
ARV_0038,abs_rpe_rw,FC1,0.0014370342514256156,0.9839693078242641,0.001437035240617722,198,wsls
ARV_0038,abs_rpe_rw,F4,-0.09723167539784053,0.17296464736235115,-0.09753983467573607,198,wsls
ARV_0038,abs_rpe_rw,F5,-0.042451617938889755,0.5526239016000475,-0.04247714679954283,198,wsls
ARV_0038,abs_rpe_rw,C4,-0.039902898630354525,0.5767413716185894,-0.039924097234002136,198,wsls
ARV_0038,abs_rpe_rw,C3,0.03734978564228341,0.60138293827247,0.03736716792473556,198,wsls
ARV_0038,abs_rpe_rw,P4,-0.018577592761973318,0.7950356431728758,-0.018579730413974524,198,wsls
ARV_0038,abs_rpe_rw,P3,0.032012780544016566,0.6543535322061198,0.03202372303241263,198,wsls
ARV_0038,abs_rpe_rw,P8,-0.11878513159345265,0.09555846499811124,-0.1193485919718935,198,wsls
ARV_0038,abs_rpe_rw,P7,0.08789784742265226,0.2181784944966578,0.08812526978232899,198,wsls
ARV_0038,abs_rpe_rw,Pz,0.019883518910948545,0.7809801748664817,0.019886139877764112,198,wsls
ARV_0038,rpe_rw_reward,FCz,0.047584248914160146,0.6417311228884816,0.04762021216722175,98,wsls
ARV_0038,rpe_rw_noreward,FCz,-0.0019962069329339874,0.9842738253243146,-0.001996209584463482,100,wsls
ARV_0038,rpe_rw_reward,Cz,0.2236432799081889,0.026851614742418067,0.22748793860737368,98,wsls
ARV_0038,rpe_rw_noreward,Cz,0.05194289247281267,0.6077798814882186,0.0519896833271392,100,wsls
ARV_0039,rpe_best,FCz,,,,190,wsls
ARV_0039,rpe_best,Cz,,,,190,wsls
ARV_0039,rpe_best,FC2,,,,190,wsls
ARV_0039,rpe_best,FC1,,,,190,wsls
ARV_0039,rpe_best,F4,,,,190,wsls
ARV_0039,rpe_best,F5,,,,190,wsls
ARV_0039,rpe_best,C4,,,,190,wsls
ARV_0039,rpe_best,C3,,,,190,wsls
ARV_0039,rpe_best,P4,,,,190,wsls
ARV_0039,rpe_best,P3,,,,190,wsls
ARV_0039,rpe_best,P8,,,,190,wsls
ARV_0039,rpe_best,P7,,,,190,wsls
ARV_0039,rpe_best,Pz,,,,190,wsls
ARV_0039,rpe_rw,FCz,-0.023225803503034714,0.7504273647162333,-0.02322998114852998,190,wsls
ARV_0039,rpe_rw,Cz,-0.07295287733030396,0.317173203210625,-0.07308271356445382,190,wsls
ARV_0039,rpe_rw,FC2,-0.060091071921037895,0.4101799836888621,-0.06016355738704721,190,wsls
ARV_0039,rpe_rw,FC1,0.08752818622531337,0.22981431036484426,0.08775274251476961,190,wsls
ARV_0039,rpe_rw,F4,0.0378571721745183,0.6040623364354802,0.03787527293941182,190,wsls
ARV_0039,rpe_rw,F5,0.07291741873134319,0.31740910800003863,0.07304706533344753,190,wsls
ARV_0039,rpe_rw,C4,-0.09054386395712115,0.2140968756398877,-0.09079252019939366,190,wsls
ARV_0039,rpe_rw,C3,-0.07326403693339212,0.3151079627335303,-0.07339554520723258,190,wsls
ARV_0039,rpe_rw,P4,0.053679846735875836,0.46199032178659083,0.05373149601961858,190,wsls
ARV_0039,rpe_rw,P3,0.045583629817449976,0.5322957131692378,0.04561524148244176,190,wsls
