subject,rpe_type,condition,channel,r,p,z,n_trials
ARV_0053,rpe_mag,stay,F5,0.11805138890155027,0.21720688244449912,0.11860441371912242,111
ARV_0053,rpe_mag,stay,C4,-0.21355320596964159,0.024418409672989645,-0.21689139904313026,111
ARV_0053,rpe_mag,stay,C3,-0.12422428225534374,0.19394170891831966,-0.12486926086905802,111
ARV_0053,rpe_mag,stay,P4,0.11903550918565854,0.21337084380035246,0.11960256059659706,111
ARV_0053,rpe_mag,stay,P3,0.040645521431370894,0.6718905980753971,0.04066792656952852,111
ARV_0053,rpe_mag,stay,P8,0.1541108704166544,0.10632321425512262,0.15534860941072984,111
ARV_0053,rpe_mag,stay,P7,0.23075433680688676,0.014825799723719042,0.23498608293225298,111
ARV_0053,rpe_mag,stay,Pz,0.011035515323897366,0.9084818056950148,0.011035963334544274,111
ARV_0053,rpe_mag,shift,FCz,-0.23633997493559283,0.02846684260827816,-0.24089398203325307,86
ARV_0053,rpe_mag,shift,Cz,0.11446336130921118,0.2939892353987409,0.11496722254506386,86
ARV_0053,rpe_mag,shift,FC2,-0.026733451305327036,0.8069739170428186,-0.026739822635608354,86
ARV_0053,rpe_mag,shift,FC1,-0.16661378525330028,0.125216344319791,-0.16818172649274446,86
ARV_0053,rpe_mag,shift,F4,-0.26122308937551586,0.015124811792453785,-0.2674206198353656,86
ARV_0053,rpe_mag,shift,F5,-0.12657911461401786,0.2455005369560549,-0.12726171718136664,86
ARV_0053,rpe_mag,shift,C4,0.02069536010093344,0.8499887952886529,0.020698315453728775,86
ARV_0053,rpe_mag,shift,C3,0.051380448004597165,0.6384830460914357,0.05142573370285798,86
ARV_0053,rpe_mag,shift,P4,0.210379311431268,0.05186562766378651,0.21356819044176947,86
ARV_0053,rpe_mag,shift,P3,0.22746313667316095,0.03518409955069989,0.2315125504219655,86
ARV_0053,rpe_mag,shift,P8,-0.06668955942449567,0.5418065329724219,-0.06678869130515735,86
ARV_0053,rpe_mag,shift,P7,0.024511609010530205,0.8227427553655696,0.02451651979422462,86
ARV_0053,rpe_mag,shift,Pz,0.2919729988503534,0.006377123491957863,0.30072177760899976,86
ARV_0054,rpe_binary,all,FCz,0.09237527761302113,0.19900022044433274,0.0926393831259763,195
ARV_0054,rpe_binary,all,Cz,0.009880478068141437,0.8909599346700335,0.009880799610401688,195
ARV_0054,rpe_binary,all,FC2,0.08761351696168343,0.22324913535704355,0.08783873268002237,195
ARV_0054,rpe_binary,all,FC1,0.05580029839705499,0.4384561016956337,0.055858321467727665,195
ARV_0054,rpe_binary,all,F4,0.04298575626067588,0.5507210008981243,0.043012261657879636,195
ARV_0054,rpe_binary,all,F5,0.08822277526845908,0.22003453728968866,0.08845273701454254,195
ARV_0054,rpe_binary,all,C4,0.02450012592050776,0.7338737926558668,0.024505029804031603,195
ARV_0054,rpe_binary,all,C3,0.04679619136508638,0.5159325845070004,0.04683039572133484,195
ARV_0054,rpe_binary,all,P4,-0.04217673221028926,0.5582518980155569,-0.04220176800638236,195
ARV_0054,rpe_binary,all,P3,-0.12405363696965989,0.08401370864074723,-0.12469594469730454,195
ARV_0054,rpe_binary,all,P8,-0.07799079041495185,0.2784837574758179,-0.07814949800372739,195
ARV_0054,rpe_binary,all,P7,-0.06389671905903625,0.3748421772030806,-0.06398389168034337,195
ARV_0054,rpe_binary,all,Pz,-0.07345766145627323,0.3074606126824793,-0.07359021742041524,195
ARV_0054,rpe_binary,no_rew,FCz,0.12779498686430527,0.2326841965939041,0.12849758161157201,89
ARV_0054,rpe_binary,no_rew,Cz,0.15316531892863308,0.15185711860321915,0.15438019883724782,89
ARV_0054,rpe_binary,no_rew,FC2,0.09805365677237887,0.36063016765413025,0.09836972838026906,89
ARV_0054,rpe_binary,no_rew,FC1,0.19440552754580148,0.06791801775688043,0.1969116970604291,89
ARV_0054,rpe_binary,no_rew,F4,-0.01563964901899435,0.8843419607770675,-0.015640924351696294,89
ARV_0054,rpe_binary,no_rew,F5,0.08787189236313658,0.41287288702116987,0.08809911269197587,89
ARV_0054,rpe_binary,no_rew,C4,-0.010310878783224349,0.9235999402578969,-0.01031124420421716,89
ARV_0054,rpe_binary,no_rew,C3,-0.00817913835786254,0.9393615833219876,-0.008179320755346043,89
ARV_0054,rpe_binary,no_rew,P4,-0.09248962257113169,0.3886542884919939,-0.09275471343847734,89
ARV_0054,rpe_binary,no_rew,P3,-0.13487492995992087,0.20760184455652292,-0.13570182192714353,89
ARV_0054,rpe_binary,no_rew,P8,-0.16205029317355055,0.12921238305777227,-0.16349156753755564,89
ARV_0054,rpe_binary,no_rew,P7,-0.043763984997829165,0.6838410711026924,-0.043791957338073485,89
ARV_0054,rpe_binary,no_rew,Pz,-0.11813656329817873,0.2701968710307411,-0.11869079277427864,89
ARV_0054,rpe_binary,low_rew,FCz,0.011508247981211375,0.9123401052064962,0.011508756071498176,94
ARV_0054,rpe_binary,low_rew,Cz,0.07078739790573187,0.4977858220885264,0.07090598980405606,94
ARV_0054,rpe_binary,low_rew,FC2,0.02664824596429913,0.7987596339796067,0.026654556550850493,94
ARV_0054,rpe_binary,low_rew,FC1,0.07767986641000661,0.4567658578487797,0.07783667883181507,94
ARV_0054,rpe_binary,low_rew,F4,-0.08210222266214988,0.43146370235282966,-0.0822874499221618,94
ARV_0054,rpe_binary,low_rew,F5,0.14553842772359243,0.1616235224648677,0.14657925873634253,94
ARV_0054,rpe_binary,low_rew,C4,0.029133745329777305,0.7804428439533493,0.02914199219605888,94
ARV_0054,rpe_binary,low_rew,C3,0.04770346955931656,0.6479771862555217,0.047739704051609155,94
ARV_0054,rpe_binary,low_rew,P4,-0.02665349589735942,0.7987208259386471,-0.02665981021542546,94
ARV_0054,rpe_binary,low_rew,P3,-0.12269396689552109,0.2387555170462089,-0.12331525884680848,94
ARV_0054,rpe_binary,low_rew,P8,-0.17061462317549797,0.10015222044798296,-0.17229964609286147,94
ARV_0054,rpe_binary,low_rew,P7,0.03083993253046849,0.7679375254497539,0.030849715415182534,94
ARV_0054,rpe_binary,low_rew,Pz,-0.03436597201992599,0.7422845317819482,-0.03437951058194434,94
ARV_0054,rpe_binary,any_rew,FCz,-0.011185609067932973,0.9093955742598039,-0.011186075609410403,106
ARV_0054,rpe_binary,any_rew,Cz,0.0459939019117273,0.6396634471249187,0.04602637557081931,106
ARV_0054,rpe_binary,any_rew,FC2,-0.013323405646234486,0.8921751278902523,-0.013324194090060104,106
ARV_0054,rpe_binary,any_rew,FC1,0.03281959979190506,0.738393128356928,0.03283139102940981,106
ARV_0054,rpe_binary,any_rew,F4,-0.0543568479020183,0.5799814508353152,-0.05441047847046387,106
ARV_0054,rpe_binary,any_rew,F5,0.1672502663943618,0.08659811693044864,0.16883645244917855,106
ARV_0054,rpe_binary,any_rew,C4,0.005743520943117515,0.9534041240406581,0.005743584100186708,106
ARV_0054,rpe_binary,any_rew,C3,0.07751309639207674,0.4296603301780766,0.07766889857265397,106
ARV_0054,rpe_binary,any_rew,P4,-0.0691101350986365,0.481471320163104,-0.06922047967965521,106
ARV_0054,rpe_binary,any_rew,P3,-0.11395415414685924,0.24478400641092046,-0.11445128567601547,106
ARV_0054,rpe_binary,any_rew,P8,-0.15220654308004222,0.11933484410631437,-0.15339853744048962,106
ARV_0054,rpe_binary,any_rew,P7,0.06680414157408217,0.4962535739639747,0.0669037862190629,106
ARV_0054,rpe_binary,any_rew,Pz,-0.06443437974661065,0.5116895630168775,-0.06452377519913438,106
ARV_0054,rpe_binary,stay,FCz,0.1567893744952729,0.10848300464342123,0.15809344349653545,106
ARV_0054,rpe_binary,stay,Cz,-0.03716289496287022,0.7052749886757216,-0.03718001747341799,106
ARV_0054,rpe_binary,stay,FC2,0.10860664026585166,0.2677765662083158,0.1090367077570773,106
ARV_0054,rpe_binary,stay,FC1,0.07975884834879098,0.416374619882011,0.07992862478221678,106
ARV_0054,rpe_binary,stay,F4,0.1153373491331559,0.23906595127951735,0.11585290326644174,106
ARV_0054,rpe_binary,stay,F5,0.012782949998697918,0.896524215009744,0.01278364632788269,106
ARV_0054,rpe_binary,stay,C4,-0.026557727724151152,0.7869800956799867,-0.026563974203800654,106
ARV_0054,rpe_binary,stay,C3,0.029231932006867734,0.7661181969972082,0.0292402625640153,106
ARV_0054,rpe_binary,stay,P4,-0.016911961920501387,0.8633847948527578,-0.01691357455244826,106
ARV_0054,rpe_binary,stay,P3,-0.06338069652809834,0.5186314246639907,-0.06346577080770392,106
ARV_0054,rpe_binary,stay,P8,-0.026895956965055156,0.7843328363143609,-0.026902445225949468,106
ARV_0054,rpe_binary,stay,P7,-0.1388162497422718,0.15585946209119295,-0.13971836394533507,106
ARV_0054,rpe_binary,stay,Pz,-0.07030913406023213,0.4738796702456101,-0.0704253336959632,106
ARV_0054,rpe_binary,shift,FCz,0.020633690199178982,0.8486714167243983,0.020636619206262745,88
ARV_0054,rpe_binary,shift,Cz,-0.04881863723651375,0.6514989062199508,-0.04885747527941587,88
ARV_0054,rpe_binary,shift,FC2,0.039818156302864775,0.7126251320913704,0.039839220048356036,88
ARV_0054,rpe_binary,shift,FC1,-0.11758967193329115,0.27522570858387535,-0.11813619711016375,88
ARV_0054,rpe_binary,shift,F4,0.02305806511147088,0.8311402479805264,0.023062152876287705,88
ARV_0054,rpe_binary,shift,F5,0.015371818261900372,0.8869638955547512,0.015373029183559952,88
ARV_0054,rpe_binary,shift,C4,0.050277602224933625,0.6417908193169328,0.05032003112807643,88
ARV_0054,rpe_binary,shift,C3,0.09262570996463441,0.3907104903299752,0.09289197675627933,88
ARV_0054,rpe_binary,shift,P4,0.009624489437908262,0.9290844293984429,0.0096247866291348,88
ARV_0054,rpe_binary,shift,P3,0.0033551470399016785,0.975250299398513,0.003355159629629828,88
ARV_0054,rpe_binary,shift,P8,-0.09492307414199272,0.3790142605170658,-0.09520972341103687,88
ARV_0054,rpe_binary,shift,P7,-0.03602523192468835,0.7389661269525118,-0.03604082879512339,88
ARV_0054,rpe_binary,shift,Pz,0.04417632957799663,0.6827708657411569,0.04420510068504785,88
ARV_0054,rpe_mag,all,FCz,-0.03262906906793224,0.6506701935527018,-0.03264065605018931,195
ARV_0054,rpe_mag,all,Cz,0.0470456944486062,0.5136947874311538,0.04708044931788093,195
ARV_0054,rpe_mag,all,FC2,0.007008477979209826,0.9225357679716959,0.007008592731849401,195
ARV_0054,rpe_mag,all,FC1,-0.007839473481616557,0.9133848114797319,-0.0078396340852795,195
ARV_0054,rpe_mag,all,F4,-0.03941181836881595,0.5843578998527654,-0.03943224342103298,195
ARV_0054,rpe_mag,all,F5,0.025846316629793014,0.719846738057157,0.025852074327346795,195
ARV_0054,rpe_mag,all,C4,0.05680482393349277,0.4302444281733582,0.056866041540840545,195
ARV_0054,rpe_mag,all,C3,0.014060993326216499,0.8453159604683932,0.014061920109677294,195
ARV_0054,rpe_mag,all,P4,-0.015309017911842278,0.8317818696237198,-0.01531021405129492,195
ARV_0054,rpe_mag,all,P3,0.00151879897570286,0.9831877992771402,0.0015188001435344884,195
ARV_0054,rpe_mag,all,P8,-0.10544654956577885,0.1423468887629808,-0.10583999693552301,195
ARV_0054,rpe_mag,all,P7,0.0316036395677423,0.6609564423077876,0.03161416767776437,195
ARV_0054,rpe_mag,all,Pz,0.015741265087363905,0.8271057054108516,0.015742565443218698,195
ARV_0054,rpe_mag,no_rew,FCz,0.007794583790265337,0.9422075646663304,0.007794741650726476,89
ARV_0054,rpe_mag,no_rew,Cz,0.20441903939738054,0.05466027921973981,0.20733999442836618,89
ARV_0054,rpe_mag,no_rew,FC2,0.002677024283119544,0.9801363084237806,0.002677030678075308,89
ARV_0054,rpe_mag,no_rew,FC1,0.18503713606580036,0.08256660834742159,0.1871934225262698,89
ARV_0054,rpe_mag,no_rew,F4,-0.17403856797826314,0.10286072774377754,-0.1758283858277277,89
ARV_0054,rpe_mag,no_rew,F5,-0.021957368341600468,0.8381646412813355,-0.02196089810229936,89
ARV_0054,rpe_mag,no_rew,C4,0.044738830299714455,0.6771851599309587,0.044768715392921064,89
ARV_0054,rpe_mag,no_rew,C3,0.04535335157366596,0.6730020713879273,0.045384486177886686,89
ARV_0054,rpe_mag,no_rew,P4,-0.12779776744886046,0.2326739482767037,-0.1285004083623783,89
ARV_0054,rpe_mag,no_rew,P3,0.06436270820148969,0.5490163662459782,0.06445180518190828,89
ARV_0054,rpe_mag,no_rew,P8,-0.1790667960706778,0.09314579839614967,-0.18101840352305473,89
ARV_0054,rpe_mag,no_rew,P7,0.012910606784408562,0.9044185111677241,0.012911324185684109,89
ARV_0054,rpe_mag,no_rew,Pz,-0.007622271222499238,0.943483039447021,-0.007622418843137723,89
ARV_0054,rpe_mag,low_rew,FCz,-0.0787534171682526,0.4505493599632374,-0.07891683794025413,94
ARV_0054,rpe_mag,low_rew,Cz,0.07855259063418825,0.45170866862560655,0.07871476129977853,94
ARV_0054,rpe_mag,low_rew,FC2,0.04849616949141855,0.6425259582653189,0.04853424226346045,94
ARV_0054,rpe_mag,low_rew,FC1,-0.07204843415484606,0.49013964782644126,-0.07217349113887978,94
ARV_0054,rpe_mag,low_rew,F4,-0.04212649116649698,0.6868410146023619,-0.04215143753749767,94
ARV_0054,rpe_mag,low_rew,F5,0.005994725715809785,0.9542712733320503,0.005994797527650831,94
ARV_0054,rpe_mag,low_rew,C4,0.12564628864974303,0.22755717474724899,0.1263138153207516,94
ARV_0054,rpe_mag,low_rew,C3,-0.1948030755556321,0.05990626146302311,-0.19732489315743273,94
ARV_0054,rpe_mag,low_rew,P4,0.1627154493402658,0.11712895305795497,0.164174737697465,94
ARV_0054,rpe_mag,low_rew,P3,0.057829847586349695,0.5798232237658121,0.057894443871429,94
ARV_0054,rpe_mag,low_rew,P8,-0.18902537119086998,0.06805618537694139,-0.1913262324663392,94
ARV_0054,rpe_mag,low_rew,P7,0.047327620302980856,0.6505683457701139,0.047363004305607595,94
ARV_0054,rpe_mag,low_rew,Pz,0.15631601065731968,0.13244564813428908,0.15760818661107706,94
ARV_0054,rpe_mag,any_rew,FCz,-0.13477878128361348,0.16836595062917023,-0.13560389307251802,106
ARV_0054,rpe_mag,any_rew,Cz,-0.00495873978662439,0.9597651323934309,-0.00495878043087398,106
ARV_0054,rpe_mag,any_rew,FC2,-0.05895827957910413,0.5482810543702742,-0.059026736954414086,106
ARV_0054,rpe_mag,any_rew,FC1,-0.15581187348411962,0.11073058686576188,-0.15709146415752315,106
ARV_0054,rpe_mag,any_rew,F4,-0.010038031268097401,0.9186574328745205,-0.010038368439424338,106
ARV_0054,rpe_mag,any_rew,F5,0.0559753128643548,0.5687353001837092,0.05603388429664058,106
ARV_0054,rpe_mag,any_rew,C4,0.04993524474215088,0.6112175176954748,0.049976811937385374,106
ARV_0054,rpe_mag,any_rew,C3,-0.026845406950826465,0.7847283267062373,-0.02685185868653139,106
ARV_0054,rpe_mag,any_rew,P4,0.05529481208558769,0.5734513405098943,0.05535127062428814,106
ARV_0054,rpe_mag,any_rew,P3,0.013562697871162235,0.8902505379196658,0.0135635295677949,106
ARV_0054,rpe_mag,any_rew,P8,-0.09328452531602432,0.3415478915874804,-0.09355653434465902,106
ARV_0054,rpe_mag,any_rew,P7,0.13209648986349912,0.17707558248191893,0.13287297424091674,106
ARV_0054,rpe_mag,any_rew,Pz,0.060228333643156017,0.5396823332615192,0.06030131769007368,106
ARV_0054,rpe_mag,stay,FCz,-0.038410872523873325,0.6958567642460544,-0.03842977966873185,106
ARV_0054,rpe_mag,stay,Cz,0.0982702858042354,0.31625355782728937,0.09858846511040674,106
ARV_0054,rpe_mag,stay,FC2,0.08024235322210108,0.41354582112204935,0.08041524407550499,106
ARV_0054,rpe_mag,stay,FC1,0.039174324367826335,0.6901177526738926,0.03919438217412674,106
ARV_0054,rpe_mag,stay,F4,-0.040623801436737876,0.6792701703139563,-0.04064617065205216,106
ARV_0054,rpe_mag,stay,F5,-0.12931372860561818,0.1864563854888036,-0.13004184450240544,106
ARV_0054,rpe_mag,stay,C4,0.13997553150790754,0.15240018351739115,0.14090061849541924,106
ARV_0054,rpe_mag,stay,C3,-0.05969681619985111,0.5432727876905927,-0.05976788226140223,106
ARV_0054,rpe_mag,stay,P4,0.10392578927778234,0.28906788029877767,0.10430238535433453,106
ARV_0054,rpe_mag,stay,P3,0.0512345564286881,0.6019625366131415,0.051279457059305276,106
ARV_0054,rpe_mag,stay,P8,-0.10124427661608343,0.30175809407672016,-0.10159235144568106,106
ARV_0054,rpe_mag,stay,P7,-0.06584820732398883,0.5024506637347181,-0.0659436280035846,106
ARV_0054,rpe_mag,stay,Pz,0.08877365597248349,0.36550138425864775,0.08900796625188659,106
ARV_0054,rpe_mag,shift,FCz,-0.07069805463207046,0.5127616555658988,-0.07081619716005494,88
ARV_0054,rpe_mag,shift,Cz,-0.04281452836260477,0.6920497850293967,-0.042840718046714285,88
ARV_0054,rpe_mag,shift,FC2,-0.07858076519836028,0.4667731706628752,-0.07874311085791862,88
ARV_0054,rpe_mag,shift,FC1,-0.1652569328377988,0.1238819933185457,-0.16678645569461528,88
ARV_0054,rpe_mag,shift,F4,-0.0141187317408598,0.8961248186242511,-0.014119669989086774,88
ARV_0054,rpe_mag,shift,F5,0.04895467660051087,0.650591197565838,0.048993840543682846,88
ARV_0054,rpe_mag,shift,C4,-0.020206172602411344,0.8517707852625811,-0.020208923265054392,88
ARV_0054,rpe_mag,shift,C3,0.07800143302860904,0.47007462957431284,0.07816020575685989,88
ARV_0054,rpe_mag,shift,P4,-0.09296072877554878,0.38899157019070124,-0.09322990533202748,88
ARV_0054,rpe_mag,shift,P3,0.08716259587487743,0.41937559038233785,0.08738434154906947,88
ARV_0054,rpe_mag,shift,P8,-0.026519125958764884,0.8062569993043279,-0.026525345232484794,88
ARV_0054,rpe_mag,shift,P7,0.09974857299030973,0.3551458525773883,0.10008138749890444,88
ARV_0054,rpe_mag,shift,Pz,0.007784887307629062,0.9426133599925764,0.007785044579672049,88
ARV_0058,rpe_binary,all,FCz,-0.02781623956178334,0.7140177269115383,-0.02782341710280471,176
ARV_0058,rpe_binary,all,Cz,-0.05234400092105042,0.490227728438918,-0.052391885343590065,176
ARV_0058,rpe_binary,all,FC2,0.01955018667038995,0.7967626810242416,0.019552677999379358,176
ARV_0058,rpe_binary,all,FC1,-0.08003897449734772,0.2909837829604087,-0.08021055070151054,176
ARV_0058,rpe_binary,all,F4,0.06742718287774041,0.3739165066659334,0.06752964673963098,176
ARV_0058,rpe_binary,all,F5,-0.017576123477343317,0.8169030713295673,-0.017577933685585034,176
ARV_0058,rpe_binary,all,C4,0.12581580193044728,0.0961404059173565,0.12648605136014426,176
ARV_0058,rpe_binary,all,C3,-0.08201552288633883,0.2791947729505925,-0.08220016238179767,176
ARV_0058,rpe_binary,all,P4,0.06047033115756049,0.4253098237560604,0.06054419979247967,176
ARV_0058,rpe_binary,all,P3,0.01321702508144871,0.8617854361248803,0.013217794788404172,176
ARV_0058,rpe_binary,all,P8,0.08544078671229838,0.25953691736690426,0.08564961170856938,176
ARV_0058,rpe_binary,all,P7,-0.12446075016111888,0.09980523398260678,-0.12510944223485118,176
ARV_0058,rpe_binary,all,Pz,0.023816062372533326,0.753711748996374,0.02382056676742685,176
ARV_0058,rpe_binary,high_rew,FCz,-0.1376829994375807,0.43745213321456355,-0.1385630316896753,34
ARV_0058,rpe_binary,high_rew,Cz,-0.289136628810016,0.09721267473052446,-0.29762387312404187,34
ARV_0058,rpe_binary,high_rew,FC2,0.44605146251594663,0.00819159319878526,0.4797601009247051,34
ARV_0058,rpe_binary,high_rew,FC1,-0.31887295515619984,0.06604758156324714,-0.33039199198018615,34
ARV_0058,rpe_binary,high_rew,F4,0.15474012881196386,0.3822200090674845,0.15599324049838,34
ARV_0058,rpe_binary,high_rew,F5,0.01680556208043497,0.9248441603289117,0.016807144462949453,34
ARV_0058,rpe_binary,high_rew,C4,0.31676988215243507,0.06795436942497911,0.3280526163297687,34
ARV_0058,rpe_binary,high_rew,C3,0.10822570789536617,0.5423598157364127,0.10865124462227255,34
ARV_0058,rpe_binary,high_rew,P4,0.24066248689791825,0.1703588648503238,0.24547720985515864,34
ARV_0058,rpe_binary,high_rew,P3,0.11208411314280878,0.5279719944255481,0.11255704838362664,34
ARV_0058,rpe_binary,high_rew,P8,-0.04640590957061736,0.7943935218528467,-0.04643926451868985,34
ARV_0058,rpe_binary,high_rew,P7,-0.11090375679942362,0.5323537457645825,-0.11136183431081419,34
ARV_0058,rpe_binary,high_rew,Pz,-0.06609953488139372,0.7103296799743803,-0.06619605426066784,34
ARV_0058,rpe_binary,no_rew,FCz,-0.10954273533789342,0.32422273731242185,-0.10998407399009028,83
ARV_0058,rpe_binary,no_rew,Cz,-0.16713784207912266,0.13097948888494323,-0.1687207950644135,83
ARV_0058,rpe_binary,no_rew,FC2,0.11090014833649978,0.31822661970559746,0.11135818091387327,83
ARV_0058,rpe_binary,no_rew,FC1,-0.01865649526641423,0.8670509057977392,-0.018658660275098604,83
ARV_0058,rpe_binary,no_rew,F4,0.0413228711599135,0.7106983341211167,0.04134641598580802,83
ARV_0058,rpe_binary,no_rew,F5,0.03269852573910945,0.7691717854129514,0.032710186905509295,83
ARV_0058,rpe_binary,no_rew,C4,0.06798475847367952,0.5414083768293506,0.06808979010268017,83
ARV_0058,rpe_binary,no_rew,C3,0.03556683061628191,0.7495626111907695,0.03558183934982535,83
ARV_0058,rpe_binary,no_rew,P4,0.022279431506587767,0.8415417262646626,0.02228311890810481,83
ARV_0058,rpe_binary,no_rew,P3,-0.06317610201918397,0.570442328936035,-0.0632603537762606,83
ARV_0058,rpe_binary,no_rew,P8,0.06866780810197941,0.5373437523945511,0.06877604351918987,83
ARV_0058,rpe_binary,no_rew,P7,-0.25480973939123014,0.0200860758236351,-0.26054983442608587,83
ARV_0058,rpe_binary,no_rew,Pz,0.24438494770499422,0.02597636881007088,0.24943230625592797,83
ARV_0058,rpe_binary,low_rew,FCz,0.12993605977842657,0.3266570652424552,0.1306748111914805,59
ARV_0058,rpe_binary,low_rew,Cz,-0.016258931015251898,0.9027222954390043,-0.01626036394072178,59
ARV_0058,rpe_binary,low_rew,FC2,-0.012635186771351638,0.9243307846707501,-0.012635859229633277,59
ARV_0058,rpe_binary,low_rew,FC1,0.1359210586934784,0.304672704060827,0.13676748719827314,59
ARV_0058,rpe_binary,low_rew,F4,0.005629026253152102,0.9662495217288752,0.005629085707938682,59
ARV_0058,rpe_binary,low_rew,F5,0.09893828612038855,0.45595063197947455,0.09926302405787775,59
ARV_0058,rpe_binary,low_rew,C4,-0.08662585305117079,0.5141578877309587,-0.08684351514475781,59
ARV_0058,rpe_binary,low_rew,C3,0.13615498834420459,0.30383331322434254,0.1370058276607179,59
ARV_0058,rpe_binary,low_rew,P4,-0.056052482840269986,0.6732680649007212,-0.056111297159846356,59
ARV_0058,rpe_binary,low_rew,P3,0.058092453703033245,0.6620832715324256,0.05815793518740157,59
ARV_0058,rpe_binary,low_rew,P8,-0.19955065816427456,0.1297046434140196,-0.20226453342045328,59
ARV_0058,rpe_binary,low_rew,P7,0.026821120148082737,0.8401941094427656,0.02682755438410462,59
ARV_0058,rpe_binary,low_rew,Pz,-0.18888296196578044,0.1519356035917265,-0.19117855044994098,59
ARV_0058,rpe_binary,any_rew,FCz,0.045501386316039234,0.6649499192629958,0.0455328270435448,93
ARV_0058,rpe_binary,any_rew,Cz,-0.0934643768962583,0.37287544027463226,-0.09373796780530036,93
ARV_0058,rpe_binary,any_rew,FC2,0.12504671889756397,0.23236392307907755,0.1257046748894189,93
ARV_0058,rpe_binary,any_rew,FC1,-0.03375403735743961,0.7480578973156541,-0.03376686518017246,93
ARV_0058,rpe_binary,any_rew,F4,0.03683796286823584,0.7259133781448336,0.03685463992371209,93
ARV_0058,rpe_binary,any_rew,F5,0.05801230163649209,0.5807089385715587,0.05807751208865652,93
ARV_0058,rpe_binary,any_rew,C4,0.04208830348501644,0.6887345274287873,0.04211318202773466,93
ARV_0058,rpe_binary,any_rew,C3,0.11799378345476716,0.2599787412402905,0.11854599453213885,93
ARV_0058,rpe_binary,any_rew,P4,0.05680932650685636,0.5885924294685705,0.05687055869124633,93
ARV_0058,rpe_binary,any_rew,P3,0.07889717640612812,0.45220781199216625,0.07906149600074366,93
ARV_0058,rpe_binary,any_rew,P8,-0.14538577536346503,0.16438092943653293,-0.14642330654877428,93
ARV_0058,rpe_binary,any_rew,P7,-0.0025579421503515694,0.980585945958287,-0.0025579477293033196,93
ARV_0058,rpe_binary,any_rew,Pz,-0.14641739741034251,0.1613752141564916,-0.14747736676474743,93
ARV_0058,rpe_binary,stay,FCz,0.05557201779568641,0.5987860575096488,0.055629330777081494,92
ARV_0058,rpe_binary,stay,Cz,0.033586569779300156,0.7506092749763474,0.03359920752994816,92
ARV_0058,rpe_binary,stay,FC2,-0.08937406507436868,0.39687121911934437,-0.08961317720863785,92
ARV_0058,rpe_binary,stay,FC1,0.06984802136292068,0.5082229249618898,0.06996194528653149,92
ARV_0058,rpe_binary,stay,F4,0.02711248508649136,0.7975297699625006,0.027119131361822094,92
ARV_0058,rpe_binary,stay,F5,-0.033796807924449106,0.7490996712781977,-0.03380968459468485,92
ARV_0058,rpe_binary,stay,C4,-0.015860586957297418,0.8807182156810952,-0.015861917111737095,92
ARV_0058,rpe_binary,stay,C3,-0.13919084889942845,0.18574581054626468,-0.14010034371535562,92
ARV_0058,rpe_binary,stay,P4,-0.0053999043823548375,0.959256781327596,-0.005399956868484944,92
ARV_0058,rpe_binary,stay,P3,-0.026938272343571164,0.7988031941995711,-0.026944791285507284,92
ARV_0058,rpe_binary,stay,P8,0.05486219076860016,0.6034704800323076,0.05491733288900639,92
ARV_0058,rpe_binary,stay,P7,-0.16999429222176649,0.1052216924155655,-0.17166078586436206,92
ARV_0058,rpe_binary,stay,Pz,0.08517902939660922,0.4194898942506219,0.0853859354131526,92
ARV_0058,rpe_binary,shift,FCz,-0.14342698604841453,0.1958157547475993,-0.14442279956171405,83
ARV_0058,rpe_binary,shift,Cz,-0.15706640350330955,0.1561731805678623,-0.15837746697158328,83
ARV_0058,rpe_binary,shift,FC2,0.15946596292775497,0.14986627292731022,0.16083867653006687,83
ARV_0058,rpe_binary,shift,FC1,-0.27325446444129614,0.012437658987035123,-0.28037753784786573,83
ARV_0058,rpe_binary,shift,F4,0.10244484857163366,0.3567422837859677,0.10280550678226782,83
ARV_0058,rpe_binary,shift,F5,-0.013945448740534805,0.900421929863579,-0.013946352862262345,83
ARV_0058,rpe_binary,shift,C4,0.28383245012402536,0.009313321720411556,0.29184541869299796,83
ARV_0058,rpe_binary,shift,C3,0.0146359557104335,0.8955184337293441,0.014637000906648897,83
ARV_0058,rpe_binary,shift,P4,0.16778107604713582,0.12948230111729256,0.16938258748461058,83
ARV_0058,rpe_binary,shift,P3,0.07891453239208725,0.47823178844901726,0.07907896072441058,83
ARV_0058,rpe_binary,shift,P8,0.10740831696805188,0.33379614706761174,0.10782424012622598,83
ARV_0058,rpe_binary,shift,P7,-0.0898740002277813,0.41908447419564865,-0.09011716060298627,83
ARV_0058,rpe_binary,shift,Pz,-0.03259157908687069,0.7699058223917454,-0.032603126158589256,83
ARV_0058,rpe_mag,all,FCz,-0.1147942458318494,0.12924504053454502,-0.11530251270401753,176
ARV_0058,rpe_mag,all,Cz,-0.06347919328186953,0.4025979431754725,-0.06356466545009816,176
ARV_0058,rpe_mag,all,FC2,-0.037602387514390954,0.6202664779366234,-0.03762012506563946,176
ARV_0058,rpe_mag,all,FC1,-0.11434233460495094,0.13076963913504658,-0.11484459083540492,176
ARV_0058,rpe_mag,all,F4,0.0029328117282711444,0.9691845998153003,0.0029328201370617847,176
